PubmedArticleSet,PubmedArticle,MedlineCitation,PMID,DateRevised,Year,Month,Day,Article,Journal,ISSN,JournalIssue,PubDate,Title,ISOAbbreviation,ArticleTitle,ELocationID,Abstract,AbstractText,AuthorList,Author,LastName,ForeName,Initials,AffiliationInfo,Affiliation,Language,PublicationTypeList,PublicationType,ArticleDate,MedlineJournalInfo,Country,MedlineTA,NlmUniqueID,ISSNLinking,PubmedData,History,PubMedPubDate,Hour,Minute,PublicationStatus,ArticleIdList,ArticleId
,,,18551508,,2016,1,12,,,1573-3254,,,AIDS and behavior,AIDS Behav,b'Sexual Behaviors of US Women at Risk of HIV Acquisition: A Longitudinal Analysis of Findings from HPTN 064.',10.1007/s10461-014-0992-8,,"b""We describe the sexual behaviors of women at elevated risk of HIV acquisition who reside in areas of high HIV prevalence and poverty in the US. Participants in HPTN 064, a prospective HIV incidence study, provided information about individual sexual behaviors and male sexual partners in the past 6 months at baseline, 6- and 12-months. Independent predictors of consistent or increased temporal patterns for three high-risk sexual behaviors were assessed separately: exchange sex, unprotected anal intercourse (UAI) and concurrent partnerships. The baseline prevalence of each behavior was >30 % among the 2,099 participants, 88 % reported partner(s) with >1 HIV risk characteristic and both individual and partner risk characteristics decreased over time. Less than high school education and food insecurity predicted consistent/increased engagement in exchange sex and UAI, and partner's concurrency predicted participant concurrency. Our results demonstrate how interpersonal and social factors may influence sustained high-risk behavior by individuals and suggest that further study of the economic issues related to HIV risk could inform future prevention interventions.""",,,Hodder,S,S,,"ICAP-Columbia University, Mailman School of Public Health, Columbia University, 722 West 168th Street, Room 1315, New York, NY, 10032, USA, jj2158@columbia.edu.",eng,,"Research Support, N.I.H., Extramural",,,United States,AIDS Behav,9712133,1090-7165,,,,6,0,ppublish,,NIHMS659280
,,,25582361,,2015,9,9,,,0253-9624,,,Zhonghua yu fang yi xue za zhi [Chinese journal of preventive medicine],Zhonghua Yu Fang Yi Xue Za Zhi,b'[Social network analysis and high risk behavior characteristics of recreational drug users: a qualitative study].',,,"b'Recreational drug use could increase the size of social network among sex partners, the frequency of risky sexual behaviors and syphilis prevalence, which indicate a high risk of HIV/STI among this population as well as a huge burden of disease prevention and control in the future.'",,,Hu,Yifei,Y,,"National Center for AIDS/STD Control and Prevention, Chinese Center for Disease Control and Prevention, Beijing 102206, China. Email: huyifei@yahoo.com.",chi,,Journal Article,,,China,Zhonghua Yu Fang Yi Xue Za Zhi,7904962,0253-9624,,,,6,0,ppublish,,25582361
,,,18817968,,2015,1,7,,,1735-4587,,,Iranian journal of psychiatry,Iran J Psychiatry,b'A Multi-Center Randomized Controlled Trial of Adding Brief Skill-Based Psychoeducation to Primary Needle and Syringe Programs to prevent Human Immunodeficiency Virus: Study Protocol.',,,b'This paper presents a protocol for an RCT of brief skill-based PE by a trained psychologist to reduce the sexual and injection related high risk behaviors among drug users who received primary NSP services in DIC. This trial tried to investigate the efficacy of the intervention on increasing HIV/AIDS related knowledge and client satisfaction. The results of different indicators of high risk behaviors will be discussed.',,,Hajebi,Ahmad,A,,"Mental Health Research Center, Tehran Institute of Psychiatry, School of Behavioral Sciences and Mental Health, Iran University of Medical Sciences, Tehran, Iran.",eng,,Journal Article,,,Iran,Iran J Psychiatry,101302041,1735-4587,,,,6,1,ppublish,,PMC4277809
,,,26930727,,2016,3,25,,,,,,Nepal Medical College journal : NMCJ,Nepal Med Coll J,b'Understanding socio economic contexts of female sex workers in eastern Nepal.',,,"b'The present focus is mostly laid on high risk behavior of commercial sex workers without any consideration of their location, educational status and other socio-cultural norms. Thus, we designed a study to understand socio demographic characteristics, lifestyle of female sex workers and search for driving factors for prostitution in eastern Nepal. A descriptive study was conducted in three districts of Eastern Nepal in 2012 over the period of six months. The data regarding their socio demographic characteristics, income, reason for joining sex trade and future choice regarding the profession were recorded from 210 female sex workers through face-to-face interviews. Majority (53.3%) of respondents belonged to the productive age group of 20-29 years, more than one thirds (43.3%) had not received any form of formal education and were unmarried. More than half (53.80%) were presently living alone and about one thirds of the women (31.90%) were minors when they joined this profession. Major portion of the sample (94.80%) worked more than three days a week with median income of 15 thousand per month and 41 percent had sex with more than or equal to ten clients per week. Poor economic condition was the most frequent (47.6%) factor leading to joining of sex trade however, more than two thirds, (72.80%) wanted to quit the profession. Given low level of education, relatively low income, and young age among this population, empowerment and alternative employment/education opportunities should be created to develop this part of Nepalese society.'",,,Pokharel,P K,PK,,,eng,,Journal Article,,,Nepal,Nepal Med Coll J,101129937,,,,,6,0,ppublish,,26930727
,,,25417504,,2015,1,9,,,0125-1562,,,The Southeast Asian journal of tropical medicine and public health,Southeast Asian J. Trop. Med. Public Health,"b'Men having sex with men in Surakarta, Indonesia: demographics, behavioral characteristics and prevalence of blood borne pathogens.'",,,"b'The objectives of this study were to investigate the prevalence of human immunodeficiency virus (HIV), hepatitis B virus (HBV), hepatitis C virus (HCV), hepatitis D virus (HDV), human T-lymphotropic virus types 1 and 2 (HTLV-1/2), Torque teno virus (TTV) and Toxoplasma gondii (T. gondii) infection among men who have sex with men (MSM) in Surakarta, Indonesia, and the risk factors and sexual behavior associated with these infections. A cross sectional study was performed from October 2009 to October 2011 among 143 MSM by face-to-face interviews to complete an interviewer-administered questionnaire. Subjects were tested for ,HIV, HBV, HCV, HDV, HTLV-1/2 and toxoplasma infection using serology and for TTV using molecular detection. The seropositive rates for anti-HIV, HBsAg, anti-HCV, anti-HDV, anti-HTLV-1/2, IgM anti-T. gondii, IgG anti-T, gondii and TTV DNA were 9.1%, 9.8%, 28.0%, 0.7%, 0.7%, 1.4%, 30.8%, and 26.6%, respectively. Risk factors associated with HIV infection were a history of injecting drug use (IDU) [adjusted OR (aOR) 6.0; 95% CI: 1.10-33.01] and a receptive role in sexual activity (aOR 8.1; 95% CI: 1.30-50.04) [corrected]. Having a tattoo (aOR 3.2; 95% CI: 1.28-7.98) and practicing both anal and vaginal sex without a condom (aOR 2.3; 95% CI: 1.06-4.92) were associated with toxoplasma infection. A history of IDU (aOR 32; 95% CI: 5.93-177.93) was associated with TTV infection. The subjects examined in this study were found to be infected with HIV, HBV, HCV, HDV, HTLV-1/2, TTV, and T. gondii. These infections were associated with high-risk behavior.'",,,Kageyama,Seiji,S,,,eng,,"Research Support, Non-U.S. Gov't",,,Thailand,Southeast Asian J Trop Med Public Health,0266303,0125-1562,,,,6,0,ppublish,,25417504
,,,17463384,,2014,11,14,,,1541-0048,,,American journal of public health,Am J Public Health,"b'Unprotected Anal Intercourse With Casual Male Partners in Urban Gay, Bisexual, and Other Men Who Have Sex With Men.'",,,"b""Objectives. We investigated trends in, and predictors of, unprotected anal intercourse (UAI) with casual male partners of gay, bisexual, and other men who have sex with men (GBMSM). Methods. We analyzed data from cross-sectional intercept surveys conducted annually (2003-2008) at 2 large lesbian, gay, and bisexual community events in New York City. Survey data covered GBMSM's highest-risk behaviors for HIV acquisition (HIV-negative or unknown status GBMSM, any UAI) and transmission (HIV-positive GBMSM, any serodiscordant unprotected UAI). Results. Across years, 32.3% to 51.5% of the HIV-negative or unknown status men endorsed any UAI, and 36.9% to 52.9% of the HIV-positive men endorsed serodiscordant UAI. We observed a few statistically significant fluctuations in engagement in high-risk behavior. However, these do not appear to constitute meaningful trends. Similarly, in some years, one or another demographic predictor of UAI was significant. Across years, however, no reliable pattern emerged. Conclusions. A significant proportion of urban GBMSM engage in high-risk sex, regardless of serostatus. No consistent demographic predictors emerged, implying a need for broad-based interventions that target all GBMSM.""",,,Parsons,Jeffrey T,JT,,"David W. Pantalone is with the Department of Psychology, University of Massachusetts, Boston, and the Fenway Institute, Fenway Health, Boston, MA. Julia C. Tomassilli is with the Fenway Institute, Fenway Health. Tyrel J. Starks is with Pace University and the Center for HIV/AIDS Educational Studies and Training, Hunter College, City University of New York, New York, NY. Sarit A. Golub is with Hunter College and the Graduate Center, City University of New York. Jeffrey T. Parsons is with the Center for HIV/AIDS Educational Studies and Training, Hunter College, and the Graduate Center, City University of New York.",eng,,Journal Article,,,United States,Am J Public Health,1254074,0090-0036,,,,6,0,ppublish,,PMC4265915
,,,2504236,,2014,11,8,,,0377-1237,,,"Medical journal, Armed Forces India",Med J Armed Forces India,b'Usefulness of enzyme immunoassay (EIA) for screening of anti HIV antibodies in urinary specimens: A comparative analysis.',10.1016/j.mjafi.2013.10.011,,"b'Efficiency, sensitivity, and specificity of the urine-based screening for HIV-1 test kits were excellent as compared to the reference test.'",,,Patrikar,S,S,,"Lecturer in Statistics and Demography, Dept of Community Medicine, Armed Forces Medical College, Pune 411040, India.",eng,,Journal Article,,,India,Med J Armed Forces India,7602492,0377-1237,,,,6,1,ppublish,,PMC4213891
,,,25372233,,2017,1,14,,,2168-6602,,,American journal of health promotion : AJHP,Am J Health Promot,b'Receipt and timing of pregnancy-related preventive health messages vary by message type and maternal characteristics.',10.4278/ajhp.131015-QUAN-524,,"b'Women who may be perceived to be at higher risk of adverse pregnancy outcomes and/or engaging in high-risk behavior (minorities, lower education, lower income) appear to be getting messages early more often than do other women; messages are not reaching all women equally.'",,,Klebanoff,Mark A,MA,,,eng,,"Research Support, U.S. Gov't, P.H.S.",,,United States,Am J Health Promot,8701680,0890-1171,,,,6,0,ppublish,,10.4278/ajhp.131015-QUAN-524
,,,25312560,,2015,9,9,,,0253-9624,,,Zhonghua yu fang yi xue za zhi [Chinese journal of preventive medicine],Zhonghua Yu Fang Yi Xue Za Zhi,b'[A study on risk factors and perceptions of diabetes among urban and suburban residents from six provinces in China].',,,"b'The urban and suburban residents in China had a high risk behavior possessing rates of diabetes, and a low risk consciousness of being diabetes.'",,,Wei,Wei,W,,"Division of Monitoring and Evaluation, Chinese Center for Health Education (Health News Communication Center, Ministry of Health), Beijing 100011, China.",chi,,Journal Article,,,China,Zhonghua Yu Fang Yi Xue Za Zhi,7904962,0253-9624,,,,6,0,ppublish,,25312560
,,,11686466,,2015,6,24,,,1813-4424,,,SAHARA J : journal of Social Aspects of HIV/AIDS Research Alliance,SAHARA J,b'High-risk behaviors among adult men and women in Botswana: implications for HIV/AIDS prevention efforts.',10.1080/17290376.2014.960948,,"b""The government of Botswana has been spending a lot of money in the prevention, treatment, care and support for HIV/AIDS patient for decades. This paper uses data from the third Botswana AIDS Impact Survey (BAIS III) to explore high-risk behaviors of adults and how they affect government efforts to stop the spread of HIV/AIDS. The objective of this paper is to fill in the gap on the assessment of high-risk behaviors associated with HIV/AIDS and their implications on HIV/AIDS prevention efforts. A nationally representative sample of 10,159 men and women aged 20-64 years who had successfully completed the BAIS III individual questionnaire were used in the study. Both descriptive and binary logistic regression analyses were used for analysis. Crude odds ratios were obtained from gross effects model while adjusted odds ratios (AOR) were obtained from the net effects model. Statistically significant association was observed between multiple current partners and alcohol consumption (AOR=1.5), drug abuse (AOR=1.7), transactional sex (AOR=2.6) and intergenerational sex (AOR=1.07). Furthermore, statistically significant association was seen for inconsistent condom use and having tested for HIV (AOR=1.5). These results show a worrying tendency that despite government's efforts to stop the spread of HIV/AIDS, adults in Botswana continue to indulge in high-risk behaviors. Therefore, any programs and policies on HIV/AIDS should first target these high-risk behaviors.""",,,Keetile,Mpho,M,,"a PhD Candidate, is affiliated to the Department of Population Studies , University of Botswana , Gaborone , Botswana.",eng,,"Research Support, Non-U.S. Gov't",,,South Africa,SAHARA J,101226212,1729-0376,,,,6,0,ppublish,,PMC4272173
,,,23554525,,2014,10,7,,,1021-9498,,,Journal of food and drug analysis,J Food Drug Anal,b'Current status of drug use and HIV/AIDS prevention in drug users in China.',,,"b'The objective of this paper is to review the current status of drug use and HIV/AIDS prevention for drug users in China and provide scientific evidence for HIV/AIDS prevention and control in drug users. Literature and articles related to drug abuse in China, as well as the results of prevention efforts and successful cases regarding HIV/AIDS prevention in drug users, are reviewed. Lessons learned are drawn out for the future improvement of work and the sustainable development of treatment programs. The number of drug users in China is increasing. Even though the number of opioid-type drug users is growing more slowly than in the past, the number of amphetamine-type stimulant users has increased sharply. It has been proven that methadone maintenance treatment and syringe exchange programs gradually and successfully control HIV/AIDS transmission in drug users. However, it is necessary to enhance these prevention methods and expand their coverage. In addition, the strengthening of antiretroviral therapy (ART) treatment for HIV-infected drug users is crucial for HIV/AIDS prevention and control. The rapidly growing number of amphetamine-type stimulant users, along with their high-risk behavior, poses a hidden danger of greater HIV/AIDS transmission through sexual intercourse in the near future.'",,,Li,Xinyue,X,,"National Methadone Maintenance Treatment Training Centre, Yunnan Institute for Drug Abuse Kunming 650228, Yunnan, China.",eng,,Journal Article,,,China (Republic : 1949- ),J Food Drug Anal,101630927,,,,,6,1,ppublish,,S1021-9498(13)00095-1
,,,25248472,,2015,10,31,,,1879-0046,,,Drug and alcohol dependence,Drug Alcohol Depend,b'Trajectories of injecting behavior in the Amsterdam Cohort Study among drug users.',S0376-8716(14)01062-X,,b'Individual longitudinal patterns of changes in injecting behavior are related to socio-demographic and drug use variables and are reflected in the incidence of HIV infections. Understanding these associations might provide valuable information for targeted interventions.',,,Kretzschmar,Mirjam,M,,"Julius Centre for Health Sciences and Primary Care, University Medical Centre Utrecht, Utrecht, The Netherlands; Centre for Infectious Disease Control, RIVM, Bilthoven, The Netherlands.",eng,,"Research Support, Non-U.S. Gov't",,,Ireland,Drug Alcohol Depend,7513587,0376-8716,,,,6,0,ppublish,,10.1016/j.drugalcdep.2014.08.020
,,,25242609,,2015,11,4,,,1879-3134,,,Mathematical biosciences,Math Biosci,b'Benefits of hepatitis C virus treatment: a balance of preventing onward transmission and re-infection.',S0025-5564(14)00176-X,,"b'By treating HCV-infected injecting drug users (IDUs), we may prevent infections to other IDUs. Curing preferentially individuals who most often share injecting equipment has the advantage of preventing more infections. However, such high risk behavior IDUs are also more likely to become re-infected. We have created a model that can inform us about most efficient HCV treatment policy; the expected benefits per treatment of one HCV-infected IDU are calculated, defined as a decrease in the number of chronic HCV infections. This includes the probability that the cured IDU remains uninfected, and the number of new infections prevented both directly and indirectly in further infection generations. We explore analytically how these benefits depend on the syringe sharing frequency of the cured IDU. We find that whom to best cure is determined by the prevalence of HCV contamination among exchanged syringes within the IDU population. Treating lowest risk IDUs is most beneficial above a certain prevalence of contamination, since the term for re-infection dominates the equation in this domain. At lower prevalence treating highest risk IDUs is most beneficial, since here the term for prevention dominates. In a much simplified model the threshold between domains is found at exactly 50% HCV prevalence. The threshold value is lowered when taking HCV induced mortality or increased infectiousness during an acute stage of infection into account. It is increased when taking into account treatment duration, or when HCV-treatment is combined with intervention that reduces the syringe sharing rate of the cured IDU.'",,,Kretzschmar,M E E,ME,,"Julius Center, University Medical Center Utrecht, Utrecht, The Netherlands; Centre for Infectious Disease Control, RIVM, Bilthoven, The Netherlands.",eng,,"Research Support, Non-U.S. Gov't",,,United States,Math Biosci,0103146,0025-5564,,,,6,0,ppublish,,10.1016/j.mbs.2014.09.006
,,,25222628,,2016,9,23,,,1940-3208,,,Journal of American college health : J of ACH,J Am Coll Health,b'Frequent nonprescription stimulant use and risky behaviors in college students: the role of effortful control.',10.1080/07448481.2014.960422,,b'These results highlight the associated risks of frequent NPSU for college students as well as provide future directions for examining effortful control as a potentially important mechanism linking NPSU to other risky behaviors.',,,Geffken,Gary R,GR,,"a Department of Psychiatry , University of Florida , Gainesville , Florida .",eng,,Journal Article,,,United States,J Am Coll Health,8214119,0744-8481,,,,6,0,ppublish,,10.1080/07448481.2014.960422
,,,9063999,,2014,9,4,,,2221-1691,,,Asian Pacific journal of tropical biomedicine,Asian Pac J Trop Biomed,b'Frequncy and etiology of lymphadenopathy in Iranian HIV/AIDS patients.',10.12980/APJTB.4.2014C1253,,"b'Lymphadenopathy in HIV/AIDS patients may reflect a serious condition, most likely tuberculosis and lymphoma. Since patients might underestimate lymphadenopathy, physicians would rather list these entities for diagnosis.'",,,Hamidian,Reza,R,,"Research Development Center, Sina hospital, Tehran University of Medical Sciences, Tehran, Iran.",eng,,Journal Article,,,China,Asian Pac J Trop Biomed,101557706,2221-1691,,,,6,1,ppublish,,PMC4025326
,,,25182509,,2015,7,25,,,1876-035X,,,Journal of infection and public health,J Infect Public Health,b'Addressing predictors of HIV related risk behaviors: demographic and psychosocial profile of Iranian patients.',S1876-0341(14)00114-2,,"b""We propose that demographic features play a critical role in increasing engagement in HIV-related high-risk behaviors; these characteristics also affect patients' social participation, well-being and self-efficacy. High-risk behaviors and social participation scores among women of different age groups and the youth highlight the need for future age and gender-specific educational and behavioral interventions among them.""",,,Mohraz,Minoo,M,,"Iranian Research Center for HIV/AIDS (IRCHA), Iranian Institute for Reduction of High-Risk Behaviors, Tehran University of Medical Sciences, Imam Hospital, Keshavarz Blvd, PO Box: 1419733141, Tehran, Iran. Electronic address: minoomohraz@ams.ac.ir.",eng,,Journal Article,,,England,J Infect Public Health,101487384,1876-0341,,,,6,0,ppublish,,10.1016/j.jiph.2014.07.014
,,,18544214,,2015,5,13,,,1756-0500,,,BMC research notes,BMC Res Notes,b'Illness perception of tuberculosis (TB) and health seeking practice among urban slum residents of Bangladesh: a qualitative study.',10.1186/1756-0500-7-572,,"b'Perceptions of TB and knowledge associated with the disease shape the health seeking practice, therefore promotion of media awareness campaign, targeting the people of urban slums for reducing misconceptions and promotion of home based service is needed to encourage health seeking practice in the future.'",,,Angdembe,Mirak Raj,MR,,"James P Grant School of Public Health, BRAC University, Dhaka, Bangladesh. bam.kiran@gmail.com.",eng,,Journal Article,,,England,BMC Res Notes,101462768,1756-0500,,,,6,0,epublish,,PMC4156634
,,,19682345,,2014,8,28,,,0973-6247,,,Asian journal of transfusion science,Asian J Transfus Sci,b'Reactive donor notification: First error reported.',10.4103/0973-6247.137456,,"b'Donor notification and post-donation counseling is an essential role of blood bank. If a donor is reactive for any marker, the blood bank counselor, informs the donor and advices him/her to report to the blood bank for further counseling and management. The counselor at our blood bank informed a young female voluntary donor to be reactive for HIV both with ELISA as well as NAT. When the donor reported to blood bank, the repeat testing was negative and no history of high risk behavior could be elicited. The hospital information system (HIS) records were checked again immediately for clarification and showed consistency with her demographic profile. But when her manual records and donor questionnaire were retrieved, showed information displayed in the HIS system was wrongly interpreted by the counselor. In this era of information technology being highly advanced, the role of manual record keeping is still the gold standard.'",,,Joshi,Meena,M,,"Blood Bank, Dr. Ram Manohar Lohia Hospital, New Delhi, India.",eng,,Journal Article,,,India,Asian J Transfus Sci,101306858,0973-6247,,,,6,1,ppublish,,PMC4140059
,,,16445860,,2014,8,28,,,0973-6247,,,Asian journal of transfusion science,Asian J Transfus Sci,b'Treponema pallidum hemagglutination assay seroreactivity among healthy Indian donors and its association with other transfusion transmitted diseases.',10.4103/0973-6247.137447,,"b""In our study, the TPHA seropositivity correlated with higher HIV and HCV seropositivity and the same correlation has been observed by several other studies also. In view of these observations, we propose that testing for syphilis by more sensitive and specific treponemal markers like TPHA rather than VDRL, rapid plasma reagin tests; as TPHA also has the added advantage of picking up all the high risk donors, whereas, VDRL picks up only currently infected donors. Moreover, TPHA should be continued as a marker of high risk behavior especially in high prevalence areas like India where we don't have universal access to markers like nucleic acid amplification technique.""",,,Jain,Manjula,M,,"Department of Pathology, Regional Blood Transfusion Centre, Lady Hardinge Medical College & Kalawati Saran Childrens Hospital, Chhattisgarh, India.",eng,,Journal Article,,,India,Asian J Transfus Sci,101306858,0973-6247,,,,6,1,ppublish,,PMC4140052
,,,25105400,,2014,10,7,,,1555-9823,,,The American surgeon,Am Surg,"b""Moped collisions among patients with revoked drivers' licenses are a significant public health problem: a retrospective cohort study.""",,,"b'Many states do not require a license to operate a moped, defined as a motor vehicle with less than 50-cc engine displacement. These vehicles may therefore serve as a mode of transportation for those who are driving without a license and who may have a history of prior high-risk behavior. We hypothesized that those involved in moped collisions were more likely to have previous convictions for driving while intoxicated (DWI) and other non-DWI offenses than those on conventional motorcycles. At a Level I trauma center, we queried the trauma registry from January 2005 to October 2010 for admissions after motorcycle or moped collisions. Classification of mechanism of injury was verified through chart review. Corrections databases from our state were then reviewed for previous convictions for DWI and other offenses. One thousand seventy-three patients over the study period were involved in motorcycle or moped collisions; 94 were from another state. Of the patients identified from our state, 249 had moped collisions and 730 had motorcycle collisions. Forty-nine per cent (121) of moped drivers had a history of DWI versus only 8 per cent (56) of motorcycle drivers (P  0.05). Sixty-four per cent (161) of moped drivers were previously convicted of a crime versus 20 per cent (146) of those on motorcycles (P  0.05). Moped drivers were significantly more likely to have a prior conviction of DWI as well as prior convictions of other crimes, establishing a pattern of disregard for the law. The use of these vehicles without a license likely presents a risk to public safety. Legislation to require licensing before moped operation should be considered.'",,,Miller,Anna N,AN,,"Department of Surgery, University of Arizona School of Medicine, Tucson, Arizona, USA.",eng,,Journal Article,,,United States,Am Surg,0370522,0003-1348,,,,6,0,ppublish,,25105400
,,,25047999,,2015,6,9,,,1873-7544,,,Neuroscience,Neuroscience,b'Long-term effects of chronic cocaine exposure throughout adolescence on anxiety and stress responsivity in a Wistar rat model.',S0306-4522(14)00570-3,,"b'Adolescents display increased vulnerability to engage in drug experimentation. This is often considered a risk factor for later drug abuse. In this scenario, the permanent effects of cocaine exposure during adolescence on anxiety levels and stress responsivity, which may result in behavioral phenotypes prone to addiction, are now starting to be unveiled. Thus, the purpose of the present study was to evaluate the long-lasting effects of chronic cocaine administration during adolescence, on anxiety-like behavior and on stress response. Adolescent male Wistar rats were daily administered 45-mg cocaine/kg of body weight in three equal intraperitoneal doses with 1-h interval, from postnatal day (PND) 35 to 50. The effects of cocaine administration on anxiety levels, assessed in the Elevated Plus Maze (EPM), and on social stress response, assessed in the resident-intruder paradigm (R/I), were evaluated 10 days after withdrawal, when rats were reaching the adulthood. The underlying dopaminergic activity, and the corticosterone and testosterone levels were determined. Our results showed that cocaine induced long-lasting alterations in the hypothalamus-pituitary-adrenals (HPA) axis function and in testosterone levels. Such alterations resulted in significant and enduring changes in behavioral responses to environmental challenges, such as the EPM and R/I, including the evaluation of potential threats that may lead to high-risk behavior and low-benefit choices. This was further supported by an altered dopaminergic function in the amygdala and hippocampus. The present findings provide new insights into how the use of cocaine during adolescent development may modulate emotional behavior later in life. Compromised ability to recognize and deal with potential threats is an important risk factor to perpetuate compulsive drug seeking and relapse susceptibility.'",,,Summavielle,T,T,,"IBMC - Instituto de Biologia Molecular e Celular, Universidade do Porto, Rua do Campo Alegre, 823, 4150-180 Porto, Portugal; ESTSP - Escola Superior de Tecnologia da Saúde do Porto, Instituto Politécnico do Porto, Rua Valente Perfeito, 322, 4400-330 Vila Nova de Gaia, Portugal. Electronic address: tsummavi@ibmc.up.pt.",eng,,"Research Support, Non-U.S. Gov't",,,United States,Neuroscience,7605074,0306-4522,,,,6,0,ppublish,,10.1016/j.neuroscience.2014.07.008
,,,25037771,,2015,11,3,,,1557-3117,,,The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation,J. Heart Lung Transplant.,"b'Centers for Disease Control ""high-risk"" donor status does not significantly affect recipient outcome after heart transplantation in children.'",S1053-2498(14)01159-0,,b'CDC HRD graft status does not appear to significantly affect recipient outcome after heart transplantation in children.',,,Rossano,Joseph W,JW,,"Division of Pediatric Cardiology, The Children's Hospital of Philadelphia, Philadelphia, Pennsylvania.",eng,,"Research Support, Non-U.S. Gov't",,,United States,J Heart Lung Transplant,9102703,1053-2498,,,,6,0,ppublish,,10.1016/j.healun.2014.06.005
,,,18066724,,2014,7,18,,,2251-8711,,,International journal of high risk behaviors & addiction,Int J High Risk Behav Addict,b'Cognitive failure and alexithymia and predicting high-risk behaviors of students with learning disabilities.',10.5812/ijhrba.16948,,"b'These findings demonstrated that cognitive failure and alexithymia had important roles in strengthening and appearance of high-risk behaviors in students with learning disabilities. Therefore, considering those problems, precautionary actions might be necessary.'",,,Dehghan,Hamidreza,H,,"Department of Psychology, University of Mohaghegh Ardabili, Ardabil, IR Iran.",eng,,Journal Article,,,Netherlands,Int J High Risk Behav Addict,101589648,2251-8711,,,,6,1,epublish,,PMC4080463
,,,1586275,,2014,7,12,,,0972-6748,,,Industrial psychiatry journal,Ind Psychiatry J,b'Psychiatric morbidity in asymptomatic human immunodeficiency virus patients.',10.4103/0972-6748.132925,,"b'Psychiatric morbidity is higher in asymptomatic HIV patients when compared to HIV seronegative controls. Among the individual disorders, alcohol dependence syndrome, sexual dysfunction and adjustment disorder were significantly increased compared with HIV seronegative controls. High sensation seeking and substance abuse found in HIV seropositive patients may play a vital role in engaging in high-risk behavior resulting in this dreaded illness.'",,,Srivastava,Kalpana,K,,"Department of Psychiatry, Armed Forces Medical College, Pune, Maharashtra, India.",eng,,Journal Article,,,India,Ind Psychiatry J,101547239,0972-6748,,,,6,1,ppublish,,PMC4085804
,,,25012447,,2014,12,15,,,1573-2517,,,Journal of affective disorders,J Affect Disord,"b'Personality, coping, risky behavior, and mental disorders in the offspring of parents with bipolar disorder: a comprehensive psychosocial assessment.'",S0165-0327(14)00241-9,,b'The present findings were based on cross-sectional data and relied on offspring self-report. It would be useful to corroborate these findings with biobehavioural and longitudinal measures.',,,Hodgins,Sheilagh,S,,"Département de Psychiatrie, Université de Montréal, Montréal, Canada; Department of Clinical Neuroscience, Karolinska Institute, Stockholm, Sweden.",eng,,"Research Support, Non-U.S. Gov't",,,Netherlands,J Affect Disord,7906073,0165-0327,,,,6,0,ppublish,,10.1016/j.jad.2014.04.047
,,,18218124,,2014,7,1,,,0018-7259,,,Human organization,Hum Organ,"b'A Reasoned Action Model of Male Client Involvement in Commercial Sex Work in Kibera, A Large Informal Settlement in Nairobi, Kenya.'",,,"b""Male clients of female sex workers (FSWs) are epidemiologically important because they can form bridge groups linking high- and low-risk subpopulations. However, because male clients are hard to locate, they are not frequently studied. Recent research emphasizes searching for high-risk behavior groups in locales where new sexual partnerships form and the threat of HIV transmission is high. Sub-Saharan Africa public drinking venues satisfy these criteria. Accordingly, this study developed and implemented a rapid assessment methodology to survey men in bars throughout the large informal settlement of Kibera, Nairobi, Kenya, with the goal of delineating cultural and economic rationales associated with male participation in commercial sex. The study sample consisted of 220 male patrons of 110 bars located throughout Kibera's 11 communities. Logistic regression analysis incorporating a modified Reasoned Action Model indicated that a social norm condoning commercial sex among male peers and the cultural belief that men should practice sex before marriage support commercial sex involvement. Conversely, lacking money to drink and/or pay for sexual services were barriers to male commercial sex involvement. Results are interpreted in light of possible harm reduction programs focusing on FSWs' male clients.""",,,Hallgrimsdottir,Helga,H,,"Department of Sociology, University of Victoria, British Columbia, Canada.",eng,,Journal Article,,,United States,Hum Organ,0412703,0018-7259,,,,0,0,ppublish,,NIHMS719281
,,,15082345,,2014,6,28,,,2251-8711,,,International journal of high risk behaviors & addiction,Int J High Risk Behav Addict,b'Epidemiological study of self-immolation at khatamolanbia hospital of zahedan.',10.5812/ijhrba.13170,,"b'Due to the high rate of self-immolations in this area, solutions for improvement of life quality and social norms should be reviewed and implemented.'",,,Moallemi,Sedigheh,S,,"Deputy of Research, Zahedan University of Medical Sciences, Zahedan, IR Iran.",eng,,Journal Article,,,Netherlands,Int J High Risk Behav Addict,101589648,2251-8711,,,,6,1,epublish,,PMC4070188
,,,21040980,,2014,6,28,,,2251-8711,,,International journal of high risk behaviors & addiction,Int J High Risk Behav Addict,b'The effectiveness of training acceptance / commitment and training emotion regulation on high-risk behaviors of students with dyscalculia.',10.5812/ijhrba.10791,,"b'It can be concluded that teaching these skills to the students has been influential in enhancing awareness level and change or positive attitude creation in the subjects. Therefore, it is essential to design and implement interventions based on ""prevention caused by the peer group, in collaboration with the parents either at the school or at home among the family members"".'",,,Ahadi,Batoul,B,,"Department of Psychology, University of Mohaghegh Ardabili, Ardabil, IR Iran.",eng,,Review,,,Netherlands,Int J High Risk Behav Addict,101589648,2251-8711,,,,6,1,ppublish,,PMC4070147
