PubmedArticleSet,PubmedArticle,MedlineCitation,PMID,DateRevised,Year,Month,Day,Article,Journal,ISSN,JournalIssue,PubDate,Title,ISOAbbreviation,ArticleTitle,ELocationID,Abstract,AbstractText,AuthorList,Author,LastName,ForeName,Initials,AffiliationInfo,Affiliation,Language,PublicationTypeList,PublicationType,ArticleDate,MedlineJournalInfo,Country,MedlineTA,NlmUniqueID,ISSNLinking,PubmedData,History,PubMedPubDate,Hour,Minute,PublicationStatus,ArticleIdList,ArticleId
,,,30447401,,2018,11,18,,,1878-5506,,,Sleep medicine,Sleep Med.,"b'Insufficient sleep and suicidal ideation: a survey of 12,046 female adolescents.'",10.1016/j.sleep.2018.08.025,,b'Sleep is a modifiable factor that could reduce the suicide rate among female adolescents and could be targeted through public health prevention efforts.',,,Kim,Hyeyun,H,,"Department of Neurology, Catholic Kwandong University College of Medicine, International St. Mary's Hospital, Incheon, Republic of Korea. Electronic address: imkhy77@gmail.com.",eng,,Journal Article,,,Netherlands,Sleep Med,100898759,1389-9457,,,,6,0,aheadofprint,,10.1016/j.sleep.2018.08.025
,,,30447382,,2018,11,18,,,1873-6513,,,Journal of pain and symptom management,J Pain Symptom Manage,b'Prevalence and characteristics of patients being at risk of deteriorating and dying in primary care.',10.1016/j.jpainsymman.2018.11.006,,"b'Among primary care outpatients aged over 65 years, 17.3% were at risk of deteriorating and dying regardless of their estimated survival time, and many outpatients at risk were not receiving optimal multidisciplinary care.'",,,Kizawa,Yoshiyuki,Y,,"Department of Palliative Medicine, Kobe University Graduate School of Medicine, Kobe, Hyogo, 650-0017, Japan.",eng,,Journal Article,,,United States,J Pain Symptom Manage,8605836,0885-3924,,,,6,0,aheadofprint,,10.1016/j.jpainsymman.2018.11.006
,,,30447169,,2018,11,18,,,1460-9592,,,Paediatric anaesthesia,Paediatr Anaesth,"b'Predictive Factors for Adverse Outcomes in Pediatric Patients Undergoing Low Risk Skin and Soft Tissue Surgery: A Database Analysis of 6,730 Patients.'",10.1111/pan.13550,,b'Pediatric patients with American Society of Anesthesiologists classification  3 and nutritional deficiency undergoing low-risk surgery are at risk for the development of postoperative complications. Patients who develop wound and postoperative pulmonary complications are at higher risk for unplanned 30-day readmission. Identification of these higher risk patients may allow the anesthesiologist to implement targeted therapies to minimize the likelihood of occurrence of these complications. This article is protected by copyright. All rights reserved.',,,Suresh,Santhanam,S,,"Department of Anesthesiology, Ann & Robert H. Lurie Children's Hospital of Chicago; Northwestern University Feinberg School of Medicine, Chicago, USA.",eng,,Journal Article,,,France,Paediatr Anaesth,9206575,1155-5645,,,,6,0,aheadofprint,,10.1111/pan.13550
,,,30446879,,2018,11,18,,,2095-0225,,,Frontiers of medicine,Front Med,b'Calorie restriction and its impact on gut microbial composition and global metabolism.',10.1007/s11684-018-0670-8,,"b'Calorie restriction (CR) is a dietary regimen that reduces calorie intake without incurring malnutrition or a reduction in essential nutrients. It has long been recognized as a natural strategy for promoting health, extending longevity, and prevents the development of metabolic and age-related diseases. In the present review, we focus on the general effect of CR on gut microbiota composition and global metabolism. We also propose mechanisms for its beneficial effect. Results showed that probiotic and butyrate-producing microbes increased their relative abundance, whereas proinflammatory strains exhibited suppressed relative abundance following CR. Analyses of the gut microbial and host metabolisms revealed that most host microbial co-metabolites were changed due to CR. Examples of dramatic CR-induced changes in host metabolism included a decrease in the rate of lipid biosynthesis and an increase in the rates of fatty acid catabolism, -oxidation, glycogenolysis, and gluconeogenesis. The observed phenotypes and the further verification of the direct link between gut microbiota and metabolome may benefit patients that are at risk for developing metabolic disease. Thus, improved gut microbiota composition and metabolome are potential biomarkers for determining the effectiveness of dietary interventions for age-related and metabolic diseases.'",,,Jia,Wei,W,,"University of Hawaii Cancer Center, Honolulu, HI, 96813, USA. WJia@cc.hawaii.edu.",eng,,Review,,,China,Front Med,101549428,2095-0217,,,,6,0,aheadofprint,,10.1007/s11684-018-0670-8
,,,30446768,,2018,11,18,,,1530-0447,,,Pediatric research,Pediatr. Res.,b'Neuroinflammation in preterm babies and autism spectrum disorders.',10.1038/s41390-018-0208-4,,"b'Genetic anomalies have a role in autism spectrum disorders (ASD). Each genetic factor is responsible for a small fraction of cases. Environment factors, like preterm delivery, have an important role in ASD. Preterm infants have a 10-fold higher risk of developing ASD. Preterm birth is often associated with maternal/fetal inflammation, leading to a fetal/neonatal inflammatory syndrome. There are demonstrated experimental links between fetal inflammation and the later development of behavioral symptoms consistent with ASD. Preterm infants have deficits in connectivity. Most ASD genes encode synaptic proteins, suggesting that ASD are connectivity pathologies. Microglia are essential for normal synaptogenesis. Microglia are diverted from homeostatic functions towards inflammatory phenotypes during perinatal inflammation, impairing synaptogenesis. Preterm infants with ASD have a different phenotype from term born peers. Our original hypothesis is that exposure to inflammation in preterm infants, combined with at risk genetic background, deregulates brain development leading to ASD.'",,,Gressens,Pierre,P,,"PROTECT, INSERM, Université Paris Diderot, Sorbonne Paris Cité, 75019, Paris, France. pierre.gressens@inserm.fr.",eng,,Review,,,United States,Pediatr Res,0100714,0031-3998,,,,6,0,aheadofprint,,10.1038/s41390-018-0208-4
,,,30446462,,2018,11,18,,,1873-2496,,,Urologic oncology,Urol. Oncol.,b'Hospital length of stay following radical cystectomy for muscle-invasive bladder cancer: Development and validation of a population-based prediction model.',10.1016/j.urolonc.2018.10.024,,"b'In this large population-based study, we developed and validated a model to predict length of hospital stay following radical cystectomy. Identification of at-risk patients for prolonged hospital stay may aid in targeted interventions to reduce length of stay, improve quality of care, and decrease healthcare costs.'",,,Williams,Stephen B,SB,,"Department of Surgery, Division of Urology, The University of Texas Medical Branch, Galveston, TX. Electronic address: stbwilli@utmb.edu.",eng,,Review,,,United States,Urol Oncol,9805460,1078-1439,,,,6,0,aheadofprint,,10.1016/j.urolonc.2018.10.024
,,,30446435,,2018,11,18,,,2451-9030,,,Biological psychiatry. Cognitive neuroscience and neuroimaging,Biol Psychiatry Cogn Neurosci Neuroimaging,b'Restricted and Repetitive Behavior and Brain Functional Connectivity in Infants at Risk for Developing Autism Spectrum Disorder.',10.1016/j.bpsc.2018.09.008,,"b'These observations mark the earliest known description of functional brain systems underlying RRBs, reinforce the construct validity of RRB subcategories in infants, and implicate specific neural substrates for future interventions targeting RRBs.'",,,Pruett,John R,JR,,"Department of Psychiatry, Washington University School of Medicine, St. Louis, Missouri.",eng,,Journal Article,,,United States,Biol Psychiatry Cogn Neurosci Neuroimaging,101671285,2451-9022,,,,6,0,aheadofprint,,10.1016/j.bpsc.2018.09.008
,,,30446422,,2018,11,18,,,1544-3450,,,Journal of the American Pharmacists Association : JAPhA,J Am Pharm Assoc (2003),b'Pharmacist documentation of gaps in care identified during diabetes coaching.',10.1016/j.japh.2018.09.002,,"b'Pharmacists most commonly identified drug therapy gaps, predominantly pertaining to statin use, which coincides with a change in the guidelines for statin use in diabetics. Telephone interviews indicated that the Gaps Portal template served as a useful checklist to identify gaps in care during diabetes coaching activities and that the Gaps Portal was useful for reporting and monitoring purposes.'",,,Snead,Rebecca,R,,,eng,,Journal Article,,,United States,J Am Pharm Assoc (2003),101176252,1086-5802,,,,6,0,aheadofprint,,10.1016/j.japh.2018.09.002
,,,30446364,,2018,11,18,,,1532-2653,,,Journal of clinical neuroscience : official journal of the Neurosurgical Society of Australasia,J Clin Neurosci,b'Seizures occurring while driving in patients with and without diagnosis of epilepsy: Frequency and association with automobile accidents.',10.1016/j.jocn.2018.11.003,,"b'Seizure may occur during any human activity, including driving. The objectives of this study were to report the frequency of seizure occurring while driving, clarify patient characteristics and analyze the behavioral patterns of drivers afflicted by seizure. A single-center, retrospective study was conducted using prospectively acquired data. Data of 658 adult seizure patients who visited our emergency department between January 2011 and December 2016 were used for analysis, focusing on daily activities immediately before seizure. Nineteen of the 658 patients (2.9%) sustained seizure while driving. The 658 patients were dichotomized on the basis of whether he or she had been diagnosed with epileptic seizure (ES). Seven of the 307 patients with ES vs. 12 of the 351 patients without ES sustained seizure while driving. The frequencies did not differ significantly between the two groups (2.3% vs. 3.4%, p=0.49). Structural lesions on brain imaging studies were found in 6 of the 12 patients without ES (50%). Sixteen of the 19 patients (84%) caused automobile accidents after seizure. Among the 7 patients with ES, antiepileptic drugs had not been prescribed in 3 (43%). Although seizures occurring while driving have been studied extensively, most researchers focused on patients with ES. This study was unique because it focused on patients without ES, and the current findings that seizures in patients without ES outnumbered seizures in those with ES may be informative to clinical neuroscientists and emergency physicians. Prospective studies are expected to identify individuals at risk for first seizure occurring while driving.'",,,Tomiyasu,Kazuhiro,K,,"Department of Neurology, Saiseikai Utsunomiya Hospital, Utsunomiya, Japan.",eng,,Journal Article,,,Scotland,J Clin Neurosci,9433352,0967-5868,,,,6,0,aheadofprint,,10.1016/j.jocn.2018.11.003
,,,30446287,,2018,11,18,,,0013-7006,,,L'Encephale,Encephale,b'[Three clinical risk profiles of violent behavior in a cohort of early psychosis patients].',10.1016/j.encep.2018.08.003,,"b'Our results show that it is possible to identify groups at risk of violent behaviors during the early phase of psychosis on the basis of clinical characteristics that may evolve and therefore be the focus of preventive care. These results highlight the need to target substance use, impulsivity and lack of insight at follow-up in order to prevent VB.'",,,Conus,P,P,,"Service de psychiatrie générale, département de psychiatrie du centre hospitalier universitaire Vaudois (CHUV), Lausanne, Suisse.",fre,,Journal Article,,,France,Encephale,7505643,0013-7006,,,,6,0,aheadofprint,,10.1016/j.encep.2018.08.003
,,,30446043,,2018,11,18,,,1558-2302,,,Clinics in podiatric medicine and surgery,Clin Podiatr Med Surg,b'Prevention of Deep Venous Thromboembolism in Foot and Ankle Surgery.',10.1016/j.cpm.2018.08.002,,"b'Although rare, deep vein thrombosis (DVT) and pulmonary embolism remain a concern for foot and ankle surgeons. Most prophylactic measures against DVT formation are synthesized from orthopedic hip and knee data, and therefore the routine use of these recommendations may place patients at risk for complications associated with unnecessary prophylaxis. In this article we review and present the most current literature specific to venous thromboembolism (VTE) in foot and ankle surgery. It is clear that, given our current literature, a case-by-case approach for VTE prophylaxis should be used following foot and ankle surgery.'",,,Dawoodian,Alex,A,,"Podiatric Medicine and Surgery Residency Program, Saint Vincent Charity Medical Center, 2351 East 22nd Street, Cleveland, OH 44115, USA.",eng,,Review,,,United States,Clin Podiatr Med Surg,8604974,0891-8422,,,,6,0,ppublish,,10.1016/j.cpm.2018.08.002
,,,30446038,,2018,11,18,,,1558-2302,,,Clinics in podiatric medicine and surgery,Clin Podiatr Med Surg,b'Perioperative Cardiac Considerations in the Surgical Patient.',10.1016/j.cpm.2018.09.001,,"b'The ability to identify and guide evaluation of the patient with cardiac disease represents a necessary skill for success in surgery of the foot and ankle. Common risk factors, such as diabetes and peripheral arterial disease, are encountered in podiatric practice. Recognition of patients at risk for cardiac disease and a predilection for sustaining a major adverse cardiac event perioperatively advocates for preoperative cardiology consultation. Identification of risk factors, assessment of functional capacity, and appropriate work-up mitigate any untoward cardiac events surrounding surgery. This optimization results from appropriate medical and interventional treatment plans directed at minimizing or eliminating identified risks factors.'",,,Alam,Mian Bilal,MB,,"Department of Adult Cardiovascular Medicine, Joan C. Edwards School of Medicine, Marshall University, 1249 15th Street, Suite 4000, Huntington, WV 25701, USA. Electronic address: alamm@marshall.edu.",eng,,Review,,,United States,Clin Podiatr Med Surg,8604974,0891-8422,,,,6,0,ppublish,,10.1016/j.cpm.2018.09.001
,,,30445935,,2018,11,18,,,1471-2407,,,BMC cancer,BMC Cancer,b'Biosimilar filgrastim treatment patterns and prevention of febrile neutropenia: a prospective multicentre study in France in patients with solid tumours (the ZOH study).',10.1186/s12885-018-4986-1,,"b""Use of Zarzio in routine clinical practice is generally in line with EORTC guidelines for prophylaxis of CT-induced neutropenia. Patient-related risk factors appear to be a stronger driver of clinicians' decision to initiate Zarzio than CT risk category for FN. The intrinsic risk of FN associated with a specific CT protocol is often miscategorised by physicians. In contrast to earlier reports of underuse of G-CSF prophylaxis, over prophylaxis is observed in a small subgroup of patients with FN risk of <10%.""",,,Toledano,Alain,A,,"Institut de Cancerologie Hartmann, Levallois-Perret, France.",eng,,Journal Article,,,England,BMC Cancer,100967800,1471-2407,,,,6,0,epublish,,10.1186/s12885-018-4986-1
,,,30445931,,2018,11,18,,,1471-2482,,,BMC surgery,BMC Surg,b'Factors predicting the need for hemorrhage control intervention in patients with blunt pelvic trauma: a retrospective study.',10.1186/s12893-018-0438-8,,"b'Patients with type B and C fracture patterns on the OTA/AO classification, hypothermia, or an elevated serum lactate level are at risk for bleeding and require pelvic hemorrhage control intervention.'",,,Lee,Seung Hwan,SH,,"Department of Surgery, Yonsei University College of Medicine, 50-1 Yonsei-ro, Seodaemun-gu, Seoul, 03722, Republic of Korea. seunghwan@yuhs.ac.",eng,,Journal Article,,,England,BMC Surg,100968567,1471-2482,,,,6,0,epublish,,10.1186/s12893-018-0438-8
,,,30445588,,2018,11,18,,,1460-2229,,,Family practice,Fam Pract,b'Mental health and parenting stress in mothers of children with diabetes treated in a patient-centred medical home.',10.1093/fampra/cmy110,,"b""Receiving care in a patient-centred medical home, particularly the care coordination component, may mitigate some of the negative maternal effects of managing a child's diabetes.""",,,Limbers,Christine A,CA,,"Department of Psychology and Neuroscience, Baylor University Waco, TX, USA.",eng,,Journal Article,,,England,Fam Pract,8500875,0263-2136,,,,6,0,aheadofprint,,10.1093/fampra/cmy110
,,,30445537,,2018,11,18,,,1537-6613,,,The Journal of infectious diseases,J. Infect. Dis.,b'Metabolomic profiling of infants with recurrent wheezing after bronchiolitis.',10.1093/infdis/jiy659,,b'This is the first study showing that metabolomic profiling of urine from infants with bronchiolitis allows identifying children at increased risk of developing recurrent wheezing.',,,Baraldi,Eugenio,E,,Respiratory Syncytial Virus Network (ReSViNET).,eng,,Journal Article,,,United States,J Infect Dis,0413675,0022-1899,,,,6,0,aheadofprint,,10.1093/infdis/jiy659
,,,30445379,,2018,11,17,,,1573-2517,,,Journal of affective disorders,J Affect Disord,b'Discrimination and suicidality among racial and ethnic minorities in the United States.',10.1016/j.jad.2018.11.059,,b'Future translational research can explore how screening for discrimination may help identify individuals and groups of racial/ethnic minorities at risk for suicidal thoughts and behaviors.',,,DeVylder,Jordan E,JE,,"Fordham University, Graduate School of Social Service, 113 W 60th Street, New York, NY 10023, United States. Electronic address: jdevylder@fordham.edu.",eng,,Journal Article,,,Netherlands,J Affect Disord,7906073,0165-0327,,,,6,0,aheadofprint,,10.1016/j.jad.2018.11.059
,,,30445135,,2018,11,18,,,1873-6823,,,"Alcohol (Fayetteville, N.Y.)",Alcohol,b'Chronic + binge alcohol exposure promotes inflammation and alters airway mechanics in the lung.',10.1016/j.alcohol.2018.10.008,,"b'Taken together, the novel findings reveal that ethanol alone, absent of any secondary inflammatory insult, is sufficient to produce inflammation in the lung. Although these changes were relatively mild, they were associated with functional changes in the central airways. This animal model may be useful in the future for identifying mechanisms by which alcohol abuse sensitizes at-risk individuals to lung injury.'",,,Arteel,Gavin E,GE,,"Department of Pharmacology and Toxicology, University of Louisville Health Sciences Center, Louisville, KY, 40292, USA; University of Louisville Alcohol Research Center, Louisville, KY, 40292. Electronic address: gearteel@pitt.edu.",eng,,Journal Article,,,United States,Alcohol,8502311,0741-8329,,,,6,0,aheadofprint,,10.1016/j.alcohol.2018.10.008
,,,30445121,,2018,11,18,,,1872-9096,,,Antiviral research,Antiviral Res.,b'Vaccinating against monkeypox in the Democratic Republic of the Congo.',10.1016/j.antiviral.2018.11.004,,"b'Healthcare-associated transmission of monkeypox has been observed on multiple occasions in areas where the disease is endemic. Data collected by the US Centers for Disease Control and Prevention (CDC) from an ongoing CDC-supported program of enhanced surveillance in the Tshuapa Province of the Democratic Republic of the Congo, where the annual incidence of human monkeypox is estimated to be 3.5-5/10,000, suggests that there is approximately one healthcare worker infection for every 100 confirmed monkeypox cases. Herein, we describe a study that commenced in February 2017, the intent of which is to evaluate the effectiveness, immunogenicity, and safety of a third-generation smallpox vaccine, IMVAMUNE'",,,Reynolds,Mary G,MG,,"U.S. Centers for Disease Control and Prevention, Atlanta, USA.",eng,,Review,,,Netherlands,Antiviral Res,8109699,0166-3542,,,,6,0,aheadofprint,,10.1016/j.antiviral.2018.11.004
,,,30444868,,2018,11,18,,,1932-6203,,,PloS one,PLoS ONE,b'Exploring patient information needs in type 2 diabetes: A cross sectional study of questions.',10.1371/journal.pone.0203429,,"b""This study set out to analyze questions about type 2 diabetes mellitus (T2DM) from patients and the public. The aim was to better understand people's information needs by starting with what they do not know, discovered through their own questions, rather than starting with what we know about T2DM and subsequently finding ways to communicate that information to people affected by or at risk of the disease. One hundred and sixty-four questions were collected from 120 patients attending outpatient diabetes clinics and 300 questions from 100 members of the public through the Amazon Mechanical Turk crowdsourcing platform. Twenty-three general and diabetes-specific topics and five phases of disease progression were identified; these were used to manually categorize the questions. Analyses were performed to determine which topics, if any, were significant predictors of a question's being asked by a patient or the public, and similarly for questions from a woman or a man. Further analysis identified the individual topics that were assigned significantly more often to the crowdsourced or clinic questions. These were Causes (CI: [-0.07, -0.03], p < .001), Risk Factors ([-0.08, -0.03], p < .001), Prevention ([-0.06, -0.02], p < .001), Diagnosis ([-0.05, -0.02], p < .001), and Distribution of a Disease in a Population ([-0.05,-0.01], p = .0016) for the crowdsourced questions and Treatment ([0.03, 0.01], p = .0019), Disease Complications ([0.02, 0.07], p < .001), and Psychosocial ([0.05, 0.1], p < .001) for the clinic questions. No highly significant gender-specific topics emerged in our study, but questions about Weight were more likely to come from women and Psychosocial questions from men. There were significantly more crowdsourced questions about the time Prior to any Diagnosis ([(-0.11, -0.04], p = .0013) and significantly more clinic questions about Health Maintenance and Prevention after diagnosis ([0.07. 0.17], p < .001). A descriptive analysis pointed to the value provided by the specificity of questions, their potential to disclose emotions behind questions, and the as-yet unrecognized information needs they can reveal. Large-scale collection of questions from patients across the spectrum of T2DM progression and from the public-a significant percentage of whom are likely to be as yet undiagnosed-is expected to yield further valuable insights.""",,,Wallace,Jonathan G,JG,,"School of Computing and Mathematics, University of Ulster at Jordanstown, Jordanstown, Northern Ireland, United Kingdom.",eng,,Journal Article,,,United States,PLoS One,101285081,1932-6203,,,,6,0,epublish,,PONE-D-16-39085
,,,30444701,,2018,11,18,,,0363-6771,,,General dentistry,Gen Dent,b'Caries risk assessment.',,,"b""Caries remains the most common chronic disease affecting both children and adults in the United States. High rates of primary and secondary caries in at-risk populations result in significant lifetime costs. Dental providers should be skilled in assessing an individual patient's risk for dental caries so that effective and minimally invasive preventive strategies can be employed to address the etiology of dental caries. Validated assessment strategies, such as the caries risk assessment model, allow dental providers to implement a systematic and evidence-based approach to astutely assess and record changes in the caries risk status of patients in an effort to prevent disease.""",,,Gandhi,Roopa P,RP,,,eng,,Journal Article,,,United States,Gen Dent,7610466,0363-6771,,,,6,0,ppublish,,30444701
,,,30443916,,2018,11,18,,,1932-8737,,,Clinical cardiology,Clin Cardiol,b'Predictors of all-cause mortality and ischemic events within and beyond 1 year after an acute coronary syndrome: results from the EPICOR registry.',10.1002/clc.23116,,"b'We observed continuous MACCE risk during 2 years of follow-up after discharge for ACS, with greater mortality within the first year. Specific predictors at discharge for events after 1 year could not be identified.'",,,Zeymer,Uwe,U,,"Klinikum Ludwigshafen and Institut für Herzinfarktforschung Ludwigshafen, Ludwigshafen, Germany.",eng,,Journal Article,,,United States,Clin Cardiol,7903272,0160-9289,,,,6,0,aheadofprint,,10.1002/clc.23116
,,,30443877,,2018,11,18,,,1573-3572,,,Journal of clinical psychology in medical settings,J Clin Psychol Med Settings,b'Health Care Decisions and Delay of Treatment in Companion Animal Owners.',10.1007/s10880-018-9593-4,,"b""Previous research has indicated that companion animal ownership may confer health benefits; however, no studies have considered how companion animal ownership impacts key health decisions. The purpose of the current studies was to examine the extent to which animal-related factors influence health care decision making, specifically, owners' willingness to proceed with necessary medical treatments. In Study 1, a sample of 162 companion animal owners was recruited via Amazon Mechanical Turk to complete an online survey which included measures of social support, quality of relationship with the companion animal and two vignettes describing needed hospitalization. Results suggest that nearly half of companion animal owners would consider delaying a hospitalization due to reasons related to ownership. Similarly, in Study 2, dog owners were compared to a group of non-pet owners. Dog owners were more likely to report willingness to delay medical procedures due to their pets than non-pet owners were to consider delay due to friends or family members. Owners' health care decisions may be influenced by their relationship with their companion animal. Particularly at risk for delaying health procedures are those with lower levels of social support. While further study is needed, opportunities for intervention are considered.""",,,Sansone,Ashley,A,,"Psychology Department, Marshall University, 1 John Marshall Drive, Harris Hall 304, Huntington, WV, 25755, USA.",eng,,Journal Article,,,United States,J Clin Psychol Med Settings,9435680,1068-9583,,,,6,0,aheadofprint,,10.1007/s10880-018-9593-4
,,,30443707,,2018,11,18,,,1559-0720,,,Biological trace element research,Biol Trace Elem Res,b'Oxidative Stress and Genomic Damage Induced In Vitro in Human Peripheral Blood by Two Preventive Treatments of Iron Deficiency Anemia.',10.1007/s12011-018-1576-7,,"b'Iron deficiency is the most prevalent nutritional deficiency and the main cause of anemia worldwide. Since children aged 6-24months are among the most vulnerable groups at risk, daily supplementation with ferrous sulfate is recommended by the Argentine Society of Pediatrics as preventive treatment of anemia. However, a single weekly dose would have fewer adverse side effects and has been therefore proposed as an alternative treatment. Ferrous sulfate is known by its pro-oxidative properties, which may lead to increased oxidative stress as well as lipid, protein, and DNA damage. We analyzed the effect of daily and weekly preventive treatment of iron deficiency anemia (IDA) on cell viability, oxidative stress, chromosome, and cytomolecular damage in peripheral blood cultured in vitro. The study protocol included the following: untreated negative control; bleomycin, hydrogen peroxide, or ethanol-treated positive control; daily 0.14mg ferrous sulfate-supplemented group; and weekly 0.55mg ferrous sulfate-supplemented group. We assessed cell viability (methyl-thiazolyl-tetrazolium and neutral red assays), lipid peroxidation (thiobarbituric acid reactive substances assay), antioxidant response (superoxide dismutase and catalase enzyme analysis), chromosome damage (cytokinesis-blocked micronucleus cytome assay), and cytomolecular damage (comet assay). Lipid peroxidation, antioxidant response, and chromosome and cytomolecular damage decreased after weekly ferrous sulfate supplementation (p<0.05), suggesting less oxygen free radical production and decreased oxidative stress and genomic damage. Such a decrease in oxidative stress and genomic damage in vitro positions weekly supplementation as a better alternative for IDA treatment. Further studies in vivo would be necessary to corroborate whether weekly supplementation could improve IDA preventive treatment compliance in children.'",,,Padula,Gisel,G,,"Facultad de Ciencias Naturales y Museo, Universidad Nacional de La Plata, La Plata, Argentina.",eng,,Journal Article,,,United States,Biol Trace Elem Res,7911509,0163-4984,,,,6,0,aheadofprint,,10.1007/s12011-018-1576-7
,,,30443689,,2018,11,18,,,1573-6547,,,The journal of primary prevention,J Prim Prev,b'Permanent Housing Placement and Reentry to Services Among Family Recipients of Homelessness Prevention and Rapid Re-Housing Program (HPRP) Assistance.',10.1007/s10935-018-0529-4,,"b'The Homelessness Prevention and Rapid Re-Housing Program (HPRP) provided individuals and families who were either at-risk or currently experiencing homelessness with time-limited financial and housing support services. Evaluations of HPRP showed a high rate of family placement into permanent housing. However, little research has explored immediate and longitudinal outcomes for families enrolled in HPRP. Using Homeless Management Information System data from Indianapolis, Indiana, we examined demographic and program-related predictors of families entering permanent housing and their risk of reentry into homeless services following HPRP participation. The sample included 511 families who enrolled in the program from 2009 to 2012, with an average follow-up period of 4.5 years. We conducted analyses separately for Homelessness Prevention (HP) recipients (n=357) and Rapid Re-Housing (RRH) recipients (n=154). Results revealed that HP families were more likely to enter permanent housing if they: included adults who were older in age, were enrolled longer in the program, were provided rental arrear services and utility payments, and did not receive legal services. RRH families receiving rental assistance services had significantly greater odds of entering permanent housing. Among permanently housed families, at least one family member in 10.9% of HP recipients and 18.8% of RRH recipients reentered homeless services. HP families with younger children and one veteran family member were at increased risk of reentry to homelessness services. RRH recipients who did not receive moving cost services and had more children were at greater risk of reentry. Study findings suggest a need for future research on HP and RRHinterventions that identify unique service needs among families who are experiencing housing instability or homelessness.'",,,Watson,Dennis P,DP,,"Department of Social and Behavioral Sciences, Indiana University Richard M. Fairbanks School of Public Health at Indianapolis, Indianapolis, USA.",eng,,Journal Article,,,Netherlands,J Prim Prev,8213457,0278-095X,,,,6,0,aheadofprint,,10.1007/s10935-018-0529-4
,,,23157990,,2018,11,18,,,2474-252X,,,Clinical practice and cases in emergency medicine,Clin Pract Cases Emerg Med,b'Under-recognized Etiology of Altered Mental Status in a Patient with Alcoholism.',10.5811/cpcem.2018.8.39266,,"b""Wernicke's encephalopathy is an important condition for the emergency physician (EP) to consider in patients at risk for malnutrition. A 60-year-old man with history of alcoholism presented with word-finding difficulties, dysmetria, ataxia, and personality changes. After treatment with high-dose thiamine, his neurological status returned to his baseline. Although EPs routinely prescribe thiamine for patients with alcoholism, the common initial dose of 100 mg per day is likely subtherapeutic, and the population of patients at risk for malnutrition is much broader than only those with alcoholism, and includes those with cancer, anorexia nervosa, hyperemesis gravidarum, and others. EPs must be aware of this low-cost, readily available prophylaxis to prevent long-term neurological morbidity.""",,,Otero,Ronny M,RM,,"Beaumont Health System, Department of Emergency Medicine, Royal Oak, Michigan.",eng,,Journal Article,,,United States,Clin Pract Cases Emerg Med,101718968,2474-252X,,,,6,1,epublish,,PMC6230355
,,,7561264,,2018,11,18,,,2474-252X,,,Clinical practice and cases in emergency medicine,Clin Pract Cases Emerg Med,b'Fungal Rhino-orbital Cerebritis in a Patient with Steroid-induced Ketoacidosis.',10.5811/cpcem.2018.8.38664,,"b""Fungal rhino-orbital cerebritis is a devastating opportunistic invasive disease. Survival requires urgent diagnosis. Thus, all patients at risk who present with rhinosinusitis-type symptoms and have co-morbid conditions that decrease their immunocompetence should trigger the clinician's consideration of this disease. Treatment includes antifungals and emergent surgical debridement.""",,,Rodriguez,Elliot,E,,"SUNY Upstate Medical University, Department of Emergency Medicine, Syracuse, New York.",eng,,Journal Article,,,United States,Clin Pract Cases Emerg Med,101718968,2474-252X,,,,6,1,epublish,,PMC6230371
,,,27488301,,2018,11,18,,,2192-5682,,,Global spine journal,Global Spine J,b'Preoperative Nutritional Status as a Risk Factor for Major Postoperative Complications Following Anterior Lumbar Interbody Fusion.',10.1177/2192568218760540,,b'Our analysis shows that patients with poor nutritional status before ALIF are independently at risk for sepsis as well as increased length of stay and urinary tract infection.',,,Cho,Samuel K,SK,,"Icahn School of Medicine at Mount Sinai, New York, NY, USA.",eng,,Journal Article,,,England,Global Spine J,101596156,2192-5682,,,,6,1,ppublish,,PMC6232712
