PubmedArticleSet,PubmedArticle,MedlineCitation,PMID,DateRevised,Year,Month,Day,Article,Journal,ISSN,JournalIssue,PubDate,Title,ISOAbbreviation,ArticleTitle,ELocationID,Abstract,AbstractText,AuthorList,Author,LastName,ForeName,Initials,AffiliationInfo,Affiliation,Language,PublicationTypeList,PublicationType,ArticleDate,MedlineJournalInfo,Country,MedlineTA,NlmUniqueID,ISSNLinking,PubmedData,History,PubMedPubDate,Hour,Minute,PublicationStatus,ArticleIdList,ArticleId
,,,28569622,,2017,6,2,,,1540-3602,,,Journal of homosexuality,J Homosex,b'Homophobic Bullying and Cyberbullying: Study of a Silenced Problem.',10.1080/00918369.2017.1333809,,"b'Bullying and cyberbullying have been studied extensively. In lesbian, gay, bisexual, and questioning (LGBQ) students, these phenomena seem to be overrepresented so that, although they share some common elements, homophobic bullying and cyberbullying could be considered as specific phenomena. This study analyzed homophobic bullying and cyberbullying, with the participation of 533 Spanish secondary school students aged from 12 to 20 (M=14.9, SD=1.7). The results showed that students identified as non-heterosexual experienced a higher level of being targeted with bullying and cyberbullying, almost one half of them declaring that they had been victimized and more than 20% cybervictimized. Many stated they had suffered both kinds of harassment. In addition, the prevalence of all kinds of bullying was higher among non-heterosexual students. Regression analyses showed that sexual orientation could be considered a risk factor for suffering these aggressions. We discuss results in relation to previous research and look at their practical implications.'",,,Del Rey,Rosario,R,,"b Department of Educational and Developmental Psychology , University of Seville , Seville , Spain.",eng,,Journal Article,,,United States,J Homosex,7502386,0091-8369,,,,6,0,ppublish,,10.1080/00918369.2017.1333809
,,,28329924,,2017,9,5,,,0254-6450,,,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,Zhonghua Liu Xing Bing Xue Za Zhi,b'[Reduction and control of school bullying is urgently needed].',10.3760/cma.j.issn.0254-6450.2017.03.001,,b'.',,,Wang,S Y,SY,,"Medical College of Jinan University, Guangzhou 510632, China.",chi,,Journal Article,,,China,Zhonghua Liu Xing Bing Xue Za Zhi,8208604,0254-6450,,,,6,0,ppublish,,10.3760/cma.j.issn.0254-6450.2017.03.001
,,,23184349,,2017,3,23,,,1738-3684,,,Psychiatry investigation,Psychiatry Investig,"b""Relationship between School Violence and Depressive Symptoms among Multicultural Families' Offspring in South Korea.""",10.4306/pi.2017.14.2.216,,"b""The aim of the study was to evaluate the effect of school violence on depressive symptoms among the offspring of multicultural families in South Korea. Data from the National Survey of Multicultural Families 2012, conducted by the Korean Women's Development Institute and Statistics Korea, were used in this study. Complex samples logistic regression was performed to determine the effect of school violence on depressive mood. The survey participants were 3999 students between the ages of 9 and 24. Of the participants, 22.1% reported experiencing depressive symptoms and 9.1% reported experiencing school violence within the last year. School violence was a strong risk factor (OR=5.142, 95% CI=4.067-6.500) for depressive symptoms after adjusting for personal, familial and school factors. School violence is a serious contributor to depressive mood among the offspring of multicultural families. There is a significant need to monitor school violence among this vulnerable group.""",,,Bhang,Soo-Young,SY,,"Department of Psychiatry, Eulji University School of Medicine, Eulji University Eulji Hospital, Seoul, Republic of Korea.",eng,,Journal Article,,,Korea (South),Psychiatry Investig,101242994,1738-3684,,,,6,1,ppublish,,PMC5355021
,,,28288554,,2017,9,5,,,1546-8364,,,The Journal of school nursing : the official publication of the National Association of School Nurses,J Sch Nurs,"b'The Associations Between Substance Use, Sexual Behaviors, Bullying, Deviant Behaviors, Health, and Cyber Dating Abuse Perpetration.'",10.1177/1059840516683229,,"b'Dating violence is an important public health concern and is considered to be a form of school violence. While digital technologies have enabled perpetrators of dating violence to target their victims online (cyber dating abuse), little is known about how this form of perpetration relates to specific adolescent risk behaviors. This brief research report focuses on the associations between substance use, sexual behaviors, deviant behaviors, self-reported health, and cyber dating abuse perpetration. Participants included 705 ethnically diverse adolescents ( n = 408; 57.9% female) in Southeast Texas. Having had sexual intercourse or using alcohol or drugs before having sex was significantly linked with cyber dating abuse perpetration, as was poor physical health, and substance use. Consistent with limited research, we found a link between cyber dating abuse and engagement in bullying behaviors. The discussion section includes suggestions for school nurse practice and further research.'",,,Temple,Jeff R,JR,,"2 Department of Ob/Gyn, UTMB Health, Galveston, TX, USA.",eng,,Journal Article,,,United States,J Sch Nurs,9206498,1059-8405,,,,6,0,ppublish,,10.1177/1059840516683229
,,,28132514,,2017,1,31,,,1465-3966,,,"Psychology, health & medicine",Psychol Health Med,b'What do we know about preventing school violence? A systematic review of systematic reviews.',10.1080/13548506.2017.1282616,,"b'Many children across the world are exposed to school violence, which undermines their right to education and adversely affects their development. Studies of interventions for school violence suggest that it can be prevented. However, this evidence base is challenging to navigate. We completed a systematic review of interventions to reduce four types of school violence: (a) peer violence; (b) corporal punishment; (c) student-on-teacher violence and (d) teacher-on-student violence. Reviewers independently searched databases and journals. Included studies were published between 2005 and 2015; in English; considered school-based interventions for children and measured violence as an outcome. Many systematic reviews were found, thus we completed a systematic review of systematic reviews. Only systematic reviews on interventions for intimate partner violence (IPV) and peer aggression were found. These reviews were generally of moderate quality. Research on both types of violence was largely completed in North America. Only a handful of programmes demonstrate promise in preventing IPV. Cognitive behavioral, social-emotional and peer mentoring/mediation programmes showed promise in reducing the levels of perpetration of peer aggression. Further research needs to determine the long-term effects of interventions, potential moderators and mediators of program effects, program effects across different contexts and key intervention components.'",,,Ward,Catherine L,CL,,"b Safety and Violence Initiative , University of Cape Town , Cape Town , South Africa.",eng,,"Research Support, Non-U.S. Gov't",,,England,Psychol Health Med,9604099,1354-8506,,,,6,0,ppublish,,10.1080/13548506.2017.1282616
,,,15488438,,2017,1,6,,,1557-1920,,,Journal of immigrant and minority health,J Immigr Minor Health,b'Impact of Prosocial Behavioral Involvement on School Violence Perpetration Among African American Middle School and High School Students.',10.1007/s10903-016-0544-6,,b'The purpose of this study was to examine factors associated with school violence perpetration among African American youth. African American students in 7th through 12th grade (n=7488) in schools within one Metropolitan area completed the Pride National Drug Survey. Chi square analyses revealed school violence perpetration significantly differed based on grade and prosocial behavioral involvement. Students in 7th-8th grade (54.7%) were more likely to engage in school violence in comparison to 9th-12th grade students (48.8%). Students with low prosocial behavior (52.8%) involvement were more likely than their counterparts (48.9%) to engage in school violence perpetration. Logistic regression also indicated females and 9th-12th students with low prosocial behavior involvement were significantly less likely than their counterparts to engage in school violence. Findings should be considered by health educators and prevention specialists when developing programs and efforts to prevent in school violence perpetration among African American students.',,,Merianos,Ashley L,AL,,"Health Promotion and Education, University of Cincinnati, PO Box 210068, Cincinnati, OH, 45221-0068, USA.",eng,,Journal Article,,,United States,J Immigr Minor Health,101256527,1557-1912,,,,6,0,ppublish,,10.1007/s10903-016-0544-6
,,,28042899,,2017,9,28,,,1467-8624,,,Child development,Child Dev,"b""Prevention of Targeted School Violence by Responding to Students' Psychosocial Crises: The NETWASS Program.""",10.1111/cdev.12690,,"b'The standardized, indicated school-based prevention program ""Networks Against School Shootings"" combines a threat assessment approach with a general model of prevention of emergency situations in schools through early intervention in student psychosocial crises and training teachers to recognize warning signs of targeted school violence. An evaluation study in 98 German schools with 3,473 school staff participants (M'",,,Scheithauer,Herbert,H,,Freie Universität Berlin.,eng,,"Research Support, Non-U.S. Gov't",,,United States,Child Dev,0372725,0009-3920,,,,6,0,ppublish,,10.1111/cdev.12690
,,,3797558,,2017,1,1,,,1933-5342,,,Ambito de encuentros,Ambito Encuentros,b'[Translated Title: Participatory research to develop a school violence observation instrument].',,,"b'School violence has been recognized worldwide as a public health problem that negatively impacts the educational process. However, in Puerto Rico official statistics and the media generally focus on isolated incidents of extreme violence in which weapons are used or property is destroyed. Little data is available about the most common forms of violence that often occur in schools on a daily basis. The'",,,Báez Ávila,Loggina S,LS,,"Universidad del Este, Carolina, Puerto Rico.",spa,,Journal Article,,,Puerto Rico,Ambito Encuentros,101672101,1933-5342,,,,0,1,ppublish,,NIHMS952253
,,,27977566,,2017,5,30,,,1538-9847,,,Nursing research,Nurs Res,"b""Students' Perceptions of Characteristics of Victims and Perpetrators of Bullying in Public Schools in Jordan.""",,,b'A significant percentage of students relate bullying and victimization characteristics to psychosocial characteristics and less to physical characteristics. The results offer valuable information necessary to design and implement school bullying prevention and intervention programs.',,,Masadeh,Mohammad Jaser,MJ,,"Nahla Mansour Al Ali, MSN, PhD, is Associate Professor, Community and Mental Health Department, Faculty of Nursing, Jordan University of Science and Technology, Irbid. Muntaha Gharaibeh, RN, PhD, is Professor, Maternal and Child Health Department, Jordan University of Science and Technology, Irbid. Mohammad Jaser Masadeh, RN, MSN, is Senior Community Health Officer, International Rescue Committee, Al Mafraq, Jordan.",eng,,Journal Article,,,United States,Nurs Res,0376404,0029-6562,,,,6,0,ppublish,,00006199-201701000-00006
,,,27977261,,2017,2,24,,,1935-990X,,,The American psychologist,Am Psychol,b'Leveraging school-based research to inform bullying prevention and policy.',,,"b'School-based bullying and other forms of school violence have been the topic of over 40 years of research in the U.S. and internationally. Within the last 2 decades, research has increasingly informed bullying prevention, policy, and legislative efforts. The purpose of this article is to highlight several critical research areas on bullying and other forms of school violence that have shaped prevention efforts and policy over the last 2 decades. As the recipient of the'",,,Espelage,Dorothy L,DL,,"Department of Psychology, University of Florida.",eng,,Journal Article,,,United States,Am Psychol,0370521,0003-066X,,,,6,0,ppublish,,10.1037/amp0000095
,,,27977260,,2017,2,24,,,1935-990X,,,The American psychologist,Am Psychol,b'Award for Distinguished Contributions to Research in Public Policy: Dorothy L. Espelage.',,,"b'APA\'s Award for Distinguished Contributions to Research in Public Policy is given to a psychologist who has made a distinguished empirical and/or theoretical contribution to research in public policy, either through a single extraordinary achievement or a lifetime of work. Dorothy L. Espelage is the 2016 recipient of this award for her exceptional work on bullying, gender, and school violence. ""She is an outstanding rigorous researcher who uses the most sophisticated methods in assessing the effects of interventions designed to improve the social and emotional lives of children both within and outside of school."" Espelage\'s citation, biography, and selected bibliography are presented here. (PsycINFO Database Record'",,,Espelage,Dorothy,D,,,eng,,Portraits,,,United States,Am Psychol,0370521,0003-066X,,,,6,0,ppublish,,10.1037/amp0000086
,,,27955825,,2016,12,14,,,1879-0267,,,Injury,Injury,"b'Possession of weapon and school violence among adolescents and their association with history of traumatic brain injury, substance use and mental health issues.'",10.1016/j.injury.2016.09.030,,"b'Previously it was thought that alcohol and drugs were the main contributors to school violence. Here we show that history of TBIs is yet another significant predictor of violence at school among adolescents. The results suggest that school vigilance and combined violence and TBI prevention, treatment and rehabilitation programs in this population are warranted.'",,,Cusimano,Michael D,MD,,"Division of Neurosurgery, St. Michael Hospital, Toronto, Canada.",eng,,Journal Article,,,Netherlands,Injury,0226040,0020-1383,,,,6,0,ppublish,,10.1016/j.injury.2016.09.030
,,,10953783,,2018,9,18,,,2352-7218,,,Sleep health,Sleep Health,b'Community violence concerns and adolescent sleep.',10.1016/j.sleh.2015.12.006,,"b""Findings highlight the role of community violence concerns on adolescents' sleep, revealing that greater community violence concerns are linked with lower levels of actigraphy-based and subjective reports of sleep quality, particularly for adolescent girls. Consideration of the mechanisms by which violence concerns may affect sleep is discussed.""",,,El-Sheikh,Mona,M,,"Department of Human Development and Family Studies, Auburn University, 203 Spidle Hall, Auburn, AL, 36849. Electronic address: elshemm@auburn.edu.",eng,,"Research Support, N.I.H., Extramural",,,United States,Sleep Health,101656808,2352-7218,,,,6,0,ppublish,,S2352-7218(15)00194-1
,,,29294606,,2016,10,1,,,1552-6518,,,Journal of interpersonal violence,J Interpers Violence,b'Analyzing Predictors of Bullying Victimization With Routine Activity and Social Bond Perspectives.',10.1177/0886260516672941,,"b""Bullying victimization in school settings is a serious problem in many countries including the United States. It has been associated with serious incidents of school violence as well as detrimental physical, psychological, emotional, and social consequences for its victims. Given its consequences, it is crucial to understand who is more likely to be targeted for bullying victimization. This study examines whether a number of important factors such as gender, physical and interactionist school security measures, and involvement in extracurricular activities influence an individual's risk of bullying victimization from social bond and routine activity perspectives. The study employs the 2011 School Crime Supplement of the National Crime Victimization Survey to investigate the causes of bullying victimization. The results show that gender, interactionist school security measures, and extracurricular activities affect an individual's likelihood of bullying victimization.""",,,Keith,Shelley,S,,"2 Mississippi State University, Starkville, USA.",eng,,Journal Article,,,United States,J Interpers Violence,8700910,0886-2605,,,,0,0,aheadofprint,,10.1177/0886260516672941
,,,19535011,,2016,8,17,,,1573-6709,,,The Psychiatric quarterly,Psychiatr Q,b'A Pilot Study on Developing a Standardized and Sensitive School Violence Risk Assessment with Manual Annotation.',10.1007/s11126-016-9458-7,,"b""School violence has increased over the past decade and innovative, sensitive, and standardized approaches to assess school violence risk are needed. In our current feasibility study, we initialized a standardized, sensitive, and rapid school violence risk approach with manual annotation. Manual annotation is the process of analyzing a student's transcribed interview to extract relevant information (e.g., key words) to school violence risk levels that are associated with students' behaviors, attitudes, feelings, use of technology (social media and video games), and other activities. In this feasibility study, we first implemented school violence risk assessments to evaluate risk levels by interviewing the student and parent separately at the school or the hospital to complete our novel school safety scales. We completed 25 risk assessments, resulting in 25 transcribed interviews of 12-18year olds from 15 schools in Ohio and Kentucky. We then analyzed structured professional judgments, language, and patterns associated with school violence risk levels by using manual annotation and statistical methodology. To analyze the student interviews, we initiated the development of an annotation guideline to extract key information that is associated with students' behaviors, attitudes, feelings, use of technology and other activities. Statistical analysis was applied to associate the significant categories with students' risk levels to identify key factors which will help with developing action steps to reduce risk. In a future study, we plan to recruit more subjects in order to fully develop the manual annotation which will result in a more standardized and sensitive approach to school violence assessments.""",,,Sorter,Michael,M,,"Cincinnati Childrens's Hospital Medical Center and the University of Cincinnati, Cincinnati, USA.",eng,,Journal Article,,,United States,Psychiatr Q,0376465,0033-2720,,,,6,0,ppublish,,10.1007/s11126-016-9458-7
,,,25035172,,2017,8,17,,,1471-2458,,,BMC public health,BMC Public Health,"b""Primary school students' mental health in Uganda and its association with school violence, connectedness, and school characteristics: a cross-sectional study.""",10.1186/s12889-016-3351-z,,b'Clinicaltrials.gov NCT01678846 . Registered 24 August 2012.',,,Devries,Karen M,KM,,"Department of Global Health and Development, London School of Hygiene and Tropical Medicine, 15-17 Tavistock Place, London, WC1H 9SH, UK. karen.devries@lshtm.ac.uk.",eng,,"Research Support, Non-U.S. Gov't",,,England,BMC Public Health,100968562,1471-2458,,,,6,0,epublish,,PMC4966714
,,,27414056,,2016,7,15,,,1939-0025,,,The American journal of orthopsychiatry,Am J Orthopsychiatry,"b'Associations between school violence, military connection, and gang membership in California secondary schools.'",10.1037/ort0000181,,"b""Recent studies have found that military-connected students confront many challenges-such as secondary traumatization-that may stem from a parent's deployment and frequent relocations. It is possible that multiple moves and deployments of family service members are associated with military-connected students' gang membership and involvement with school violence behaviors. In this study, a total of 13,484 students completed the core and military modules of the California Healthy Kids Survey. Logistic regressions examined the odds of a student being a member of a gang given their grade, gender, race/ethnicity, school violence behaviors, military-connectedness, changes in schools, and familial deployments. Results indicated that of the nearly 8% of students sampled who reported being in a gang, those with a parent or sibling currently serving in the military reported a higher prevalence rate of gang membership than students with no military connection. Students who reported being in fights or carrying weapons to school were at least twice more likely to be a gang member than students who reported not having been in fights or carrying weapons. Changing schools 4 or more times in a 5-year period and experiencing at least 1 familial deployment were also associated with an increased likelihood of gang membership. The findings of this study offer incentive to further explicate the gang and school violence experiences of military-connected students. This study supports schools in understanding the characteristics of the military-connected students and families they serve so they can implement appropriate interventions to curb gang and school violence behaviors. (PsycINFO Database Record""",,,Astor,Ron Avi,RA,,"School of Social Work, University of Southern California.",eng,,Journal Article,,,United States,Am J Orthopsychiatry,0400640,0002-9432,,,,6,0,ppublish,,10.1037/ort0000181
,,,22017356,,2017,11,2,,,1746-1561,,,The Journal of school health,J Sch Health,b'Associations of Teen Dating Violence Victimization With School Violence and Bullying Among US High School Students.',10.1111/josh.12412,,b'School-based prevention efforts should target multiple forms of violence.',,,Bacon,Sarah,S,,"Centers for Disease Control and Prevention, National Center for Injury Prevention and Control, Division of Unintentional Injury Prevention, 4770 Buford Highway MS-F62, Atlanta, GA 30341. SBacon@cdc.gov.",eng,,Journal Article,,,United States,J Sch Health,0376370,0022-4391,,,,6,0,ppublish,,NIHMS814343
,,,20571860,,2016,7,1,,,1946-2026,,,Revista Puertorriquena de psicologia,Rev Puertorriquena Psicol,b'WHY ADULT VIEWS MATTER: SCHOOL PERSONNEL PERSPECTIVES ABOUT CHILD SCHOOL PARTICIPATION.',,,"b""Community-Based Participatory Research promotes the inclusion of diverse voices in the research process and in decision-making processes. However, there are very few research studies that collaborate with children, especially within the context of schools. Promoting child participation has benefits both for children as well as for schools. Nonetheless, this may depend on how adults react to such participation. The present study is part of a broader study on school violence prevention. Our objective is to explore school personnel's concept of childhood and how it relates to their opinions about child school participation. We conducted a discussion group with nineteen (19) faculty and non-faculty members of a public school to ask them questions about the topic. We categorized participants' answers and analyzed relationships among them. Results suggest that participants' concept of childhood is linked to socio-cultural and historical factors and that it impacts their opinions about child participation. Also, school personnel recognize that child participation has benefits for children, the school and the wider society. This contrasts with deficiencies on how to articulate this participation beyond traditional classroom strategies. We discuss the implications of these results for pedagogical practice and for participatory research as promoters of children voices in context.""",,,Medina Santiago,Nilda G,NG,,Universidad del Este.,eng,,Journal Article,,,Puerto Rico,Rev Puertorriquena Psicol,101514842,1946-2026,,,,0,1,ppublish,,NIHMS923542
,,,25070835,,2016,8,27,,,1557-0541,,,"Progress in community health partnerships : research, education, and action",Prog Community Health Partnersh,b'Community Participation in the Development and Validation of a School Violence Observation Instrument.',10.1353/cpr.2016.0020,,b'Taking into account distinctive features of each particular school made results meaningful to the school community and fostered a sense of empowerment of community members as they recognized their knowledge is essential to the solution of their problems.',,,Trenche,Maryanes,M,,,eng,,Validation Studies,,,United States,Prog Community Health Partnersh,101273946,1557-0541,,,,6,0,ppublish,,NIHMS736776
,,,27216327,,2016,7,28,,,1422-4917,,,Zeitschrift fur Kinder- und Jugendpsychiatrie und Psychotherapie,Z Kinder Jugendpsychiatr Psychother,b'[Leaking: Frequency and correlates of announcements and threats of homicidal violence reported by Berlin schools between 1996 and 2007].',10.1024/1422-4917/a000423,,"b'Threats and announcements of homicidal violence at schools may have massive consequences like evacuations, police searches, criminal investigations, or loss of the sense of security by students, teachers, and parents. However, there is a lack of systematic studies about that phenomenon. The present article would like to contribute to closing the research gap. It presents results about the frequency and structure of threats and announcements of homicidal violence in schools in Berlin. The study is based on an official dataset from school administration reports of violent acts in Berlin schools which has been studied within the Berlin Leaking-Projekt. The sample consists of 427 threats and announcements of homicidal violence between 1996 and 2007. The study is an exceptional analysis of the phenomenon: it presents crosscutting results about frequency and characteristics of threats and the threatening students as well as results of a longitudinal analysis about the development of threats and announcements. Results show a rate of 0,3 threats and announcements per 1 000 student and year. During the observation time span a steady increase of threats and announcements  year by year, influenced by imitation effects after school shootings  has been observed.'",,,Scheithauer,Herbert,H,,"4 Fachbereich Erziehungswissenschaft und Psychologie, Freie Universität Berlin.",ger,,Journal Article,,,Switzerland,Z Kinder Jugendpsychiatr Psychother,9801717,1422-4917,,,,6,0,ppublish,,10.1024/1422-4917/a000423
,,,27216326,,2016,7,28,,,1422-4917,,,Zeitschrift fur Kinder- und Jugendpsychiatrie und Psychotherapie,Z Kinder Jugendpsychiatr Psychother,b'[The NETWASS prevention model for early identification and assessment of adolescents in psychosocial crisis].',10.1024/1422-4917/a000422,,"b'The research-based NETWASS prevention model aims to enable school staff to identify students experiencing a psychosocial crisis that could lead to severe targeted school violence and to initiate appropriate support measures. A detailed analysis of the adolescent psychosocial crisis is conducted at an early stage by evaluating possible warning behaviors, crisis symptoms, a students individual and social background, and resources. The model was implemented in 98 schools. During the project duration of seven months staff from 59 schools reported 99 cases of a students psychosocial crisis. Three experts conducted a content analysis of the reported qualitative data focusing on crisis symptoms of the students as well as the initiated measures. Results show a broad spectrum of risk factors, whereas aggressive behavior of students was reported most frequently. On the basis of theoretical assumptions, the reported cases were divided into three distinct risk groups. A total of eight high-risk cases were observed and reported by the school staff. The school staff mostly reacted to the student crisis by initiating resource-orientated measures, the expertise of child and youth therapists was mostly requested for the high risk cases. By describing the impact of cases and choice of measures undertaken, the study aims to give an overview of incidents schools as well as clinical psychologists and therapists are confronted with.'",,,Scheithauer,Herbert,H,,"1 Fachbereich Erziehungswissenschaft und Psychologie, Freie Universität Berlin.",ger,,Journal Article,,,Switzerland,Z Kinder Jugendpsychiatr Psychother,9801717,1422-4917,,,,6,0,ppublish,,10.1024/1422-4917/a000422
,,,27101429,,2016,4,22,,,1939-0025,,,The American journal of orthopsychiatry,Am J Orthopsychiatry,"b'Political violence exposure, adolescent school violence, and drug use: The mediating role of school support and posttraumatic stress.'",,,"b'Adolescents may engage in risk behaviors to cope with the negative psychological impacts resulting from exposure to political violence. Guided by the Deterioration Deterrence Model and General Strain Theory, the present study assessed the mediating role of school support and posttraumatic stress (PTS) on two adolescent risk behaviors (i.e., school violence and drug use) among Arab and Jewish Israeli adolescents. We analyzed data from a nationally representative survey that consisted of 4,733 Israeli high school students (54.5% females; 63.2% Jewish) following the Second Lebanon War. Structural equation modeling using weighted data bootstrapped with 2,000 iterations evaluated the mediated effects of school support and PTS. The results showed that both school support and PTS mediated the pathways from political violence exposure to school violence and drug use. However, although school support and PTS fully mediated the relationship between political violence exposure and these risk behaviors for Jewish students, school support and PTS only partially mediated the relationships for Arab students. While school support can help decrease the detrimental effect of exposure to terrorism and war, Israeli adolescents exposed to more political violence may perceive receiving less school support than those experiencing less exposure. Findings of this study provide evidence for the theorized mediated pathways between political violence exposure and adolescent risk behaviors by PTS and school support. The study serves as a basis for future research that can unpack the relationship between exposure to political violence and adolescent risk-taking behaviors. (PsycINFO Database Record'",,,Benbenishty,Rami,R,,"Louis and Gabi Weisfeld School of Social Work, Bar Ilan University.",eng,,Journal Article,,,United States,Am J Orthopsychiatry,0400640,0002-9432,,,,6,0,ppublish,,10.1037/ort0000178
,,,20603453,,2016,4,12,,,1664-1078,,,Frontiers in psychology,Front Psychol,b'Impact of Cyberprogram 2.0 on Different Types of School Violence and Aggressiveness.',10.3389/fpsyg.2016.00428,,"b'Some antibullying interventions have shown positive outcomes with regard to reducing violence. The aim of the study was to experimentally assess the effects on school violence and aggressiveness of a program to prevent and reduce cyberbullying. The sample was comprised of a randomly selected sample of 176 adolescents (93 experimental, 83 control), aged 13-15 years. The study used a repeated measures pre-posttest design with a control group. Before and after the program, two assessment instruments were administered: the ""Cuestionario de Violencia Escolar-Revisado"" (CUVE-R [School Violence Questionnaire - Revised]; lvarez-Garca et al., 2011) and the ""Cuestionario de agresividad premeditada e impulsiva"" (CAPI-A [Premeditated and Impulsive Aggressiveness Questionnaire]; Andreu, 2010). The intervention consisted of 19 one-hour sessions carried out during the school term. The program contains 25 activities with the following objectives: (1) to identify and conceptualize bullying/cyberbullying; (2) to analyze the consequences of bullying/cyberbullying, promoting participants\' capacity to report such actions when they are discovered; (3) to develop coping strategies to prevent and reduce bullying/cyberbullying; and (4) to achieve other transversal goals, such as developing positive variables (empathy, active listening, social skills, constructive conflict resolution, etc.). The pre-posttest ANCOVAs confirmed that the program stimulated a decrease in: (1) diverse types of school violence-teachers\' violence toward students (ridiculing or publicly humiliating students in front of the class, etc.); students\' physical violence (fights, blows, shoves aimed at the victim, or at his or her property, etc.); students\' verbal violence (using offensive language, cruel, embarrassing, or insulting words toward classmates and teachers); social exclusion (rejection or exclusion of a person or group, etc.), and violence through Information and Communication Technologies (ICT; violent behaviors by means of electronic instruments such as mobile phones and the Internet)-; and (2) premeditated and impulsive aggressiveness. Pre-posttest MANCOVA revealed differences between conditions with a medium effect size. This work contributes an efficacious intervention tool for the prevention and reduction of peer violence. The conclusions drawn from this study have interesting implications for educational and clinical intervention.'",,,Martínez-Valderrey,Vanesa,V,,"Personality, Assessment and Psychological Treatments, Faculty of Psychology, University of the Basque Country San Sebastián, Spain.",eng,,Journal Article,,,Switzerland,Front Psychol,101550902,1664-1078,,,,6,1,epublish,,PMC4811868
,,,21517861,,2017,1,10,,,2233-4521,,,Journal of preventive medicine and public health = Yebang Uihakhoe chi,J Prev Med Public Health,"b'School Violence, Depressive Symptoms, and Help-seeking Behavior: A Gender-stratified Analysis of Biethnic Adolescents in South Korea.'",10.3961/jpmph.15.060,,"b""This study suggests that experience of school violence is associated with depressive symptoms and that the role of victims' help-seeking behaviors in the association may differ by gender among biethnic adolescents in Korea.""",,,Kim,Seung-Sup,SS,,"Department of Public Health Sciences, Graduate School of Korea University, Seoul, Korea.",eng,,"Research Support, Non-U.S. Gov't",,,Korea (South),J Prev Med Public Health,101242972,1975-8375,,,,6,0,ppublish,,PMC4750514
,,,16382087,,2017,10,31,,,1573-3327,,,Child psychiatry and human development,Child Psychiatry Hum Dev,b'Experiences of Domestic and School Violence Among Child and Adolescent Psychiatric Outpatients.',10.1007/s10578-015-0602-7,,"b'The experience of cumulative childhood adversities, such as exposure to domestic violence or abuse by caregivers, has been described as risk factor for poor mental health outcomes in adolescence and adulthood. We performed an investigation of experience of violence in all patients aged 6 to 20 years who had consulted the Department of Child and Adolescent Psychiatry, Medical University of Vienna, as outpatients during the period of one year. We were using the Childhood Trauma Interview (CTI) in order to obtain information on the kind of violence. Seventy-five percent of all patients had reported experiences of violence. These youth were significantly more often involved in acts of school violence, thus a significant correlation between experience of domestic violence and violence at school could be revealed. The results of our study emphasize the need for interventions preventing violence both in domestic and in school environments.'",,,Skala,Katrin,K,,"Department of Child and Adolescent Psychiatry, Medical University of Vienna, Waehringer Guertel 18-20, 1090, Vienna, Austria. katrin.skala@meduniwien.ac.at.",eng,,Journal Article,,,United States,Child Psychiatry Hum Dev,1275332,0009-398X,,,,6,0,ppublish,,10.1007/s10578-015-0602-7
,,,26372365,,2016,8,9,,,1879-1972,,,The Journal of adolescent health : official publication of the Society for Adolescent Medicine,J Adolesc Health,b'Income Inequality or Performance Gap? A Multilevel Study of School Violence in 52 Countries.',S1054-139X(15)00303-1,,b'Our results contribute to the finding that income inequality is a determinant of school violence. This result holds regardless of the national performance inequality between students.',,,Miranda,Álvaro,Á,,"Escuela de Ingeniería Comercial, Facultad de Economía y Empresa, Universidad Diego Portales, Santiago, Chile.",eng,,"Research Support, Non-U.S. Gov't",,,United States,J Adolesc Health,9102136,1054-139X,,,,6,0,ppublish,,10.1016/j.jadohealth.2015.08.002
,,,23925624,,2017,1,10,,,1573-3610,,,Journal of community health,J Community Health,"b""Reducing the Risks of Firearm Violence in High Schools: Principals' Perceptions and Practices.""",10.1007/s10900-015-0087-0,,"b'This study assessed the perceptions and practices of a national sample of secondary school principals regarding reducing firearm violence in high schools. Data were collected via three-wave postal mailings. A 59-item valid and reliable questionnaire was mailed to a national random sample of 800 secondary school principals. Of the 349 principals (46 %) that responded, 17 % reported a firearm incident at their school in the past 5 years. Principals perceived inadequate parental monitoring (70 %), inadequate mental health services (64 %), peer harassment/bullying (59 %), and easy access to firearms (50 %) as the main causes of firearm violence in schools. The three barriers to implementing firearm violence prevention practices were: lack of expertise as to which practices to implement (33 %), lack of time (30 %), and lack of research as to which practices are most effective (30 %). Less than half of schools trained school personnel regarding firearm violence issues. The findings indicate that firearm incidents at schools may be more common than previously thought. A significant portion of principals are at a loss as to what to implement because of a lack of empirical evidence on what is effective. More research is needed to find the most effective school interventions for reducing firearm violence.'",,,Thompson,Amy,A,,"Department of Health Professions, University of Toledo, Toledo, OH, 43606, USA.",eng,,Journal Article,,,Netherlands,J Community Health,7600747,0094-5145,,,,6,0,ppublish,,10.1007/s10900-015-0087-0
