PubmedArticleSet,PubmedArticle,MedlineCitation,PMID,DateRevised,Year,Month,Day,Article,Journal,ISSN,JournalIssue,PubDate,Title,ISOAbbreviation,ArticleTitle,ELocationID,Abstract,AbstractText,AuthorList,Author,LastName,ForeName,Initials,AffiliationInfo,Affiliation,Language,PublicationTypeList,PublicationType,ArticleDate,MedlineJournalInfo,Country,MedlineTA,NlmUniqueID,ISSNLinking,PubmedData,History,PubMedPubDate,Hour,Minute,PublicationStatus,ArticleIdList,ArticleId
,,,21298399,,2017,5,21,,,1573-3610,,,Journal of community health,J Community Health,"b""Parents' Expectations of High Schools in Firearm Violence Prevention.""",10.1007/s10900-017-0360-5,,"b'Firearm violence remains a significant problem in the US (with 2787 adolescents killed in 2015). However, the research on school firearm violence prevention practices and policies is scant. Parents are major stakeholders in relation to firearm violence by youths and school safety in general. The purpose of this study was to examine what parents thought schools should be doing to reduce the risk of firearm violence in schools. A valid and reliable questionnaire was mailed to a national random sample of 600 parents who had at least one child enrolled in a public secondary school (response rate=47%). Parents perceived inadequate parental monitoring/rearing practices (73%), peer harassment and/or bullying (58%), inadequate mental health care services for youth (54%), and easy access to guns (51%) as major causes of firearm violence in schools. The school policies perceived to be most effective in reducing firearm violence were installing an alert system in schools (70%), working with law enforcement to design an emergency response plan (70%), creating a comprehensive security plan (68%), requiring criminal background checks for all school personnel prior to hiring (67%), and implementing an anonymous system for students to report peer concerns regarding potential violence (67%). Parents seem to have a limited grasp of potentially effective interventions to reduce firearm violence.'",,,Price,James H,JH,,"University of Toledo, Toledo, OH, 43606, USA. james.price@utoledo.edu.",eng,,Journal Article,,,Netherlands,J Community Health,7600747,0094-5145,,,,6,0,ppublish,,10.1007/s10900-017-0360-5
,,,24060062,,2017,10,31,,,1746-1561,,,The Journal of school health,J Sch Health,"b'Relationships Among Student, Staff, and Administrative Measures of School Climate and Student Health and Academic Outcomes.'",10.1111/josh.12501,,"b'As schools seek to measure and implement interventions aimed at improving school climate, consideration should be given to grounding these efforts in a multidimensional conceptualization of climate that values student perspectives and includes elements of both engagement and safety.'",,,Ponce,Ninez A,NA,,"Center for Health Policy Research, Fielding School of Public Health, University of California, 10960 Wilshire Blvd., Ste 1550, Los Angeles, CA 90095-1772.",eng,,"Research Support, N.I.H., Extramural",,,United States,J Sch Health,0376370,0022-4391,,,,6,0,ppublish,,NIHMS950631
,,,28259240,,2017,9,5,,,1873-3506,,,Journal of school psychology,J Sch Psychol,b'School personnel social support and nonsupport for bystanders of bullying: Exploring student perspectives.',10.1016/j.jsp.2016.12.003,,"b""Defending behaviors by bystanders in bullying situations have been associated with decreases in the frequency and negative effects of bullying incidents. The current study utilized qualitative methodology to investigate the role of perceived school personnel support and nonsupport in students' decisions to display defending behaviors. Forty-six semi-structured interviews were conducted with upper-elementary (n=26) and middle school (n=20) students in the southeastern United States. Qualitative data were analyzed using constant comparison and a recursive inductive-deductive approach. The findings resulted in the conceptualization of a combined social support-nonsupport framework that provides details about the source, description, evaluation, and perceived effects of different types of support and nonsupport bystanders receive from school personnel. Unique contributions to the literature included expanding the sources of support and nonsupport to consider school personnel other than teachers, providing descriptions and evaluations of support and nonsupport specific to bystanders, and demonstrating an overlap between various types of support and nonsupport reiterating the need to consider both supports and nonsupports concurrently. Implications for research and practice are discussed.""",,,Meyers,Joel,J,,"The Center for Research on School Safety, School Climate, and Classroom Management, Department of Counseling and Psychological Services, Georgia State University, 30 Pryor Street, Atlanta 30303, Georgia.",eng,,"Research Support, Non-U.S. Gov't",,,United States,J Sch Psychol,0050303,0022-4405,,,,6,0,ppublish,,10.1016/j.jsp.2016.12.003
,,,28244057,,2017,9,19,,,1020-3397,,,Eastern Mediterranean health journal = La revue de sante de la Mediterranee orientale = al-Majallah al-sihhiyah li-sharq al-mutawassit,East. Mediterr. Health J.,b'Incidence and determinants of severity of unintentional injuries among students of private schools in Dubai: a cross-sectional study.',,,"b'Une tude transversale a t mene en 2012/2013 dans 10 tablissements denseignement priv de Duba, sur une population dlves gs entre 10 et 17 ans. Cette tude sest droule en deux phases. La premire phase a permis destimer le taux dincidence des traumatismes : le nombre total de traumatismes survenus dans les tablissements en 2012 a t divis par la population totale dlves de tous les tablissements tudis au cours de la mme anne puis a t multipli par 1000. La seconde consistait  tudier les facteurs de gravit dterminants  travers une slection alatoire de 1000 cas de blessures. Un auto-questionnaire a t remis aux participants aprs lobtention de leur consentement verbal. Les caractristiques socio-dmographiques ont montr que la majorit des lves (74,2 %) participant  cette tude taient de sexe masculin et quenviron la moiti taient gs de 12  14 ans (57,3 %). Le taux dincidence des traumatismes non intentionnels tait de 297,7/1000, et les blessures taient lgres pour la plupart (88,9 %). Le faible niveau de scurit dans les tablissements tait  lorigine de la majorit des traumatismes, et les chutes constituaient le type de traumatismes le plus frquent.'",,,Wasfy,Ahmed,A,,"Staff Development, Health Centres Department, Primary Health Care Services Sector, Dubai Health Authority, Dubai, United Arab Emirates.",eng,,Journal Article,,,Egypt,East Mediterr Health J,9608387,1020-3397,,,,6,0,epublish,,28244057
,,,28234205,,2017,6,7,,,0886-6708,,,Violence and victims,Violence Vict,b'School Violent Victimization Among Youth: Is There an Association With Perceived School Safety?',10.1891/0886-6708.VV-D-14-00119,,"b'Violent victimization and school safety continues to be a major health concern in the United States. This study examines whether there is an association between school violent victimization and perceived school safety among youth. The PRIDE Questionnaire for 6th-through 12th-grade students, which assesses violent victimization and perceived school safety, was completed voluntarily by students (N = 54,938) in a large Midwestern city. Results indicated that a sizeable percentage of youth felt unsafe at school. Perceived school safety differed based on gender, grade, and race. Students experiencing violent victimization reported lower levels of school safety than their counterparts did. Such findings have important implications for school health professionals and prevention specialists interested in protecting youth from violent victimization and enhancing student safety at school.'",,,King,Keith A,KA,,,eng,,Journal Article,,,United States,Violence Vict,8916436,0886-6708,,,,6,0,ppublish,,10.1891/0886-6708.VV-D-14-00119
,,,25545431,,2017,1,4,,,2329-0382,,,Psychology of sexual orientation and gender diversity,Psychol Sex Orientat Gend Divers,"b'The Protective Role of Gay-Straight Alliances for Lesbian, Gay, Bisexual, and Questioning Students: A Prospective Analysis.'",10.1037/sgd0000193,,"b'Prior studies show a strong association between gay-straight alliances (GSAs) and the well-being and safety of sexual minority students at school. However, nearly all existing literature has relied on cross-sectional data. Using data from the first two panels of a multi-site longitudinal study on risk and protective factors for suicide among lesbian, gay, bisexual, and questioning (LGBQ) youth in three U.S. cities, we examined the influence of presence of and participation in a GSA on perceptions of safety at school, homophobic bullying experiences, and psychosocial adjustment (depression and self-esteem) in 327 LGBQ students across two school years. LGBQ students who had GSAs in their schools or were members of GSAs in the prior year showed no differences in psychological adjustment, but they reported perceptions of more school safety and less homophobic bullying in the following school year. Further, changes in GSA presence (gaining a GSA) and changes in participation (from non-participation to participation) were independently associated with stronger perceived safety in the subsequent school year. This study provides the first prospective evidence of the lasting positive role of GSAs for high school students, and documents that changes in GSA presence and participation are associated with safety at school. Education policy and practice implications are discussed.'",,,Russell,Stephen T,ST,,University of Texas at Austin.,eng,,Journal Article,,,United States,Psychol Sex Orientat Gend Divers,101634947,2329-0382,,,,6,1,ppublish,,NIHMS804490
,,,15867108,,2016,10,26,,,1535-1645,,,Current psychiatry reports,Curr Psychiatry Rep,b'Schools and Disasters: Safety and Mental Health Assessment and Interventions for Children.',,,"b'This article draws on experiences and lessons from global disasters and utilizes the United Nations Comprehensive School Safety Framework to highlight the necessary role of safe schools in protecting children, as well as adult staff, from the immediate threats and long-term implications of disasters. Specifically, we focus on three well-established pillars of school safety: Pillar I: Safe Learning Facilities; Pillar II: Disaster Management; and Pillar III: Risk Reduction and Resilience Education. In addition, we propose a potential fourth pillar, which underscores the function of schools in postdisaster mental health assessment and intervention for children. We argue that schools offer a central location and trusted institutional space for mental health assessment and intervention after disasters. We also examine the important linkages between schools, child mental health, and household and family recovery. We conclude with recommendations for filling gaps in research and practice related to ensuring the safety of schools and the associated health and well-being of children in the face of future disasters.'",,,Peek,Lori,L,,"Department of Sociology, Colorado State University, B-237 Clark Building, Fort Collins, CO, 80523, USA.",eng,,Review,,,United States,Curr Psychiatry Rep,100888960,1523-3812,,,,6,0,ppublish,,10.1007/s11920-016-0743-9
,,,19535011,,2016,8,17,,,1573-6709,,,The Psychiatric quarterly,Psychiatr Q,b'A Pilot Study on Developing a Standardized and Sensitive School Violence Risk Assessment with Manual Annotation.',10.1007/s11126-016-9458-7,,"b""School violence has increased over the past decade and innovative, sensitive, and standardized approaches to assess school violence risk are needed. In our current feasibility study, we initialized a standardized, sensitive, and rapid school violence risk approach with manual annotation. Manual annotation is the process of analyzing a student's transcribed interview to extract relevant information (e.g., key words) to school violence risk levels that are associated with students' behaviors, attitudes, feelings, use of technology (social media and video games), and other activities. In this feasibility study, we first implemented school violence risk assessments to evaluate risk levels by interviewing the student and parent separately at the school or the hospital to complete our novel school safety scales. We completed 25 risk assessments, resulting in 25 transcribed interviews of 12-18year olds from 15 schools in Ohio and Kentucky. We then analyzed structured professional judgments, language, and patterns associated with school violence risk levels by using manual annotation and statistical methodology. To analyze the student interviews, we initiated the development of an annotation guideline to extract key information that is associated with students' behaviors, attitudes, feelings, use of technology and other activities. Statistical analysis was applied to associate the significant categories with students' risk levels to identify key factors which will help with developing action steps to reduce risk. In a future study, we plan to recruit more subjects in order to fully develop the manual annotation which will result in a more standardized and sensitive approach to school violence assessments.""",,,Sorter,Michael,M,,"Cincinnati Childrens's Hospital Medical Center and the University of Cincinnati, Cincinnati, USA.",eng,,Journal Article,,,United States,Psychiatr Q,0376465,0033-2720,,,,6,0,ppublish,,10.1007/s11126-016-9458-7
,,,21530762,,2016,6,4,,,1070-5309,,,Social work research,Soc Work Res,b'The Tripod School Climate Index: An Invariant Measure of School Safety and Relationships.',,,"b'Recently revised standards for social work practice in schools encourage data-informed school climate interventions that implicitly require invariant measures of school climate. Invariant measures have the same meaning, scale, and origin across different groups of respondents. Although noninvariant measures bias statistical analyses and can lead users to erroneous conclusions, most school climate measures have not been tested for invariance. This study examines the invariance of the Tripod School Climate Index. Exploratory, confirmatory, and multiple-group confirmatory factor analyses were conducted on data collected from 66,531 students across 222 schools. Results indicate that the index is an excellent fit for the data and invariant by student grade level, demographic background, prior achievement, and dropout risk. Results imply that student responses can be validly aggregated to create school-level scores. The index will not bias studies of school climate interventions or bivariate analyses comparing perceptions of school climate across subgroups of students attending the same school. Given the centrality of school climate interventions to social work practice in schools and the consequences of noninvariance, the development of an index with these properties is an important contribution to the field.'",,,Rowley,Jacob F S,JF,,"is vice president of research and is research associate, Tripod Education Partners, Cambridge, MA. Address correspondence to Sarah Fierberg Phillips, Tripod Education Partners, 101 Main Street, 14th floor, Cambridge, MA 02142.",eng,,Journal Article,,,England,Soc Work Res,9434315,1070-5309,,,,6,0,ppublish,,PMC4885024
,,,27246676,,2017,11,2,,,1746-1561,,,The Journal of school health,J Sch Health,b'Promoting Fitness and Safety in Elementary Students: A Randomized Control Study of the Michigan Model for Health.',10.1111/josh.12407,,"b'The effectiveness of the MMH in promoting fitness and safety supports the call for integrated strategies that begin in elementary grades, target multiple risk behaviors, and result in practical and financial benefits to schools.'",,,Jones,James A,JA,,"Research and Academic Effectiveness, Office of Associate Provost and Dean, University College, Ball State University, Muncie, IN 47306. jjones@bsu.edu.",eng,,"Research Support, Non-U.S. Gov't",,,United States,J Sch Health,0376370,0022-4391,,,,6,0,ppublish,,10.1111/josh.12407
,,,27138672,,2016,5,4,,,0256-9574,,,South African medical journal = Suid-Afrikaanse tydskrif vir geneeskunde,S. Afr. Med. J.,"b'Intimate partner violence in early adolescence: The role of gender, socioeconomic factors and the school.'",10.7196/SAMJ.2016.v106i5.9770,,"b""Physical and sexual IPV was commonly reported among young adolescents in SA. Further qualitative exploration of the role of reciprocal violence by gender is needed, and the role of 'school climate'-related factors should be taken into account when developing preventive interventions.""",,,De Vries,Hein,H,,"Department of Health Sciences, University of York, UK; Adolescent Health Research Unit, Division of Child and Adolescent Psychiatry, Department of Psychiatry and Mental Health, Faculty of Health Sciences, University of Cape Town, South Africa. amanda.mason-jones@york.ac.uk.",eng,,Journal Article,,,South Africa,S Afr Med J,0404520,,,,,6,1,epublish,,10.7196/SAMJ.2016.v106i5.9770
,,,26976149,,2017,11,29,,,1879-1972,,,The Journal of adolescent health : official publication of the Society for Adolescent Medicine,J Adolesc Health,"b'Feelings of Safety at School, Socioemotional Functioning, and Classroom Engagement.'",S1054-139X(16)00020-3,,"b'Increasing student feelings of safety at school (e.g., by reducing victimization, improving the overall school and neighborhood safety climate) is likely to represent an effective strategy for promoting classroom engagement. Such interventions could also contribute to future academic achievement and high-school completion and decrease symptoms of mental health problems among youth.'",,,Fitzpatrick,Caroline,C,,"Research Centre of the Centre Hospitalier Universitaire (CHU) Sainte-Justine, Montreal, Quebec, Canada; PERFORM Centre, Department of Exercise Science, Concordia University, Montreal, Quebec, Canada; Département des sciences humaines, Université Sainte-Anne, Pointe-de-L'Église, Nouvelle-Écosse, Canada.",eng,,"Research Support, Non-U.S. Gov't",,,United States,J Adolesc Health,9102136,1054-139X,,,,6,0,ppublish,,10.1016/j.jadohealth.2016.01.003
,,,26879502,,2017,9,15,,,1606-7916,,,Salud publica de Mexico,Salud Publica Mex,"b""Influence of parental perception of school safety and gender on children's physical activity in Mexico: A cross sectional study.""",S0036-36342016000100006,,b'Results suggest the need for additional interventions promoting physical activity in girls in Mexico.',,,Lee,Rebecca E,RE,,"Center of Health Promotion and Disease Prevention, College of Nursing and Health Innovation, Arizona State University, Phoenix, Arizona, Estados Unidos de América.",eng,,"Research Support, N.I.H., Extramural",,,Mexico,Salud Publica Mex,0404371,0036-3634,,,,6,0,ppublish,,S0036-36342016000100006
,,,26830502,,2016,11,1,,,1746-1561,,,The Journal of school health,J Sch Health,"b""The Relationship Among School Safety, School Liking, and Students' Self-Esteem: Based on a Multilevel Mediation Model.""",10.1111/josh.12364,,"b""School safety should receive increasing attention from policymakers because of its impact on students' self-esteem.""",,,Wang,Yun,Y,,"National Key Laboratory of Cognitive Neuroscience and Learning, Beijing Normal University, No. 19 Xinjiekouwai Street, Haidian District, Beijing 100875, China. wangyun@bnu.edu.cn.",eng,,"Research Support, Non-U.S. Gov't",,,United States,J Sch Health,0376370,0022-4391,,,,6,0,ppublish,,10.1111/josh.12364
,,,25089334,,2017,1,19,,,1873-3506,,,Journal of school psychology,J Sch Psychol,"b""Are school policies focused on sexual orientation and gender identity associated with less bullying? Teachers' perspectives.""",S0022-4405(15)00076-X,,"b""Bullying is common in U.S. schools and is linked to emotional, behavioral, and academic risk for school-aged students. School policies and practices focused on sexual orientation and gender identity (SOGI) have been designed to reduce bullying and show promising results. Most studies have drawn from students' reports: We examined teachers' reports of bullying problems in their schools along with their assessments of school safety, combined with principals' reports of SOGI-focused policies and practices. Merging two independent sources of data from over 3000 teachers (California School Climate Survey) and nearly 100 school principals (School Health Profiles) at the school level, we used multi-level models to understand bullying problems in schools. Our results show that SOGI-focused policies reported by principals do not have a strong independent association with teachers' reports of bullying problems in their schools. However, in schools with more SOGI-focused policies, the association between teachers' assessments of school safety and bullying problems is stronger. Recent developments in education law and policy in the United States and their relevance for student well-being are discussed.""",,,Toomey,Russell B,RB,,"University of Arizona, United States.",eng,,"Research Support, Non-U.S. Gov't",,,United States,J Sch Psychol,0050303,0022-4405,,,,6,0,ppublish,,NIHMS790694
,,,26790698,,2017,1,19,,,1873-3506,,,Journal of school psychology,J Sch Psychol,"b'Lesbian, gay, bisexual, and transgender youth: Limited representation in school support personnel journals.'",S0022-4405(15)00085-0,,"b""Many lesbian, gay, bisexual, and transgender (LGBT) youth experience harassment and discrimination in schools and these experiences lead to increased negative social-emotional outcomes. Youth who can identify at least one supportive adult at school report better outcomes than youth who cannot identify a safe adult. Yet, many educators report feeling uncomfortable or unprepared to support LGBT youth. One reason for educators' discomfort may be that content related to issues unique to LGBT youth is sometimes missing or covered minimally in university training programs. We hypothesized that LGBT content may be covered minimally in school support personnel journals, as well. This study analyzed eight school support personnel journals across the disciplines of school counseling, school nursing, school psychology, and school social work for LGBT content published between 2000 and 2014 to gain a better understanding of the visibility of LGBT issues in the research. Results suggested that there has been a lack of presence of LGBT issues in journals across disciplines. These results also suggest a need for an intentional focus on issues relevant to LGBT youth in school support personnel journals. Thus, the article concludes with an introduction to two articles in this special topic section, including Russell, Day, Ioverno, and Toomey's (in this issue) study on teacher perceptions of bullying in the context of enumerated school policies and other supportive sexual orientation and gender identity related practices and Poteat and Vecho's (in this issue) study on characteristics of bystanders in homophobic bullying situations. The broad goal of these three studies is to increase visibility of critical LGBT issues in school support personnel journals.""",,,Proctor,Sherrie L,SL,,"Queens College, City University of New York, United States.",eng,,Journal Article,,,United States,J Sch Psychol,0050303,0022-4405,,,,6,0,ppublish,,10.1016/j.jsp.2015.11.001
,,,19628137,,2016,9,16,,,1939-0025,,,The American journal of orthopsychiatry,Am J Orthopsychiatry,"b'Profiles of bullying victimization, discrimination, social support, and school safety: Links with Latino/a youth acculturation, gender, depressive symptoms, and cigarette use.'",10.1037/ort0000113,,"b'Latino/a youth are at risk for symptoms of depression and cigarette smoking but this risk varies by acculturation and gender. To understand why some youth are at greater risk than others, we identified profiles of diverse community experiences (perceived discrimination, bullying victimization, social support, perceived school safety) and examined associations between profiles of community experience and depressive symptoms, cigarette smoking, acculturation, and gender. Data came from Project Red (Reteniendo y Entendiendo Diversidad para Salud), a school-based longitudinal study of acculturation among 1,919 Latino/a adolescents (52% female; 84% 14 years old; 87% U.S. born). Latent profile analysis (LPA) revealed 4 distinct profiles of community experience that varied by gender and acculturation. Boys were overrepresented in profile groups with high perceived discrimination, some bullying, and lack of positive experiences, while girls were overrepresented in groups with high bullying victimization in the absence and presence of other community experiences. Youth low on both U.S. and Latino/a cultural orientation described high perceived discrimination and lacked positive experiences, and were predominantly male. Profiles characterized by high perceived discrimination and /or high bullying victimization in the absence of positive experiences had higher levels of depressive symptoms and higher risk of smoking, relative to the other groups. Findings suggest that acculturation comes with diverse community experiences that vary by gender and relate to smoking and depression risk. Results from this research can inform the development of tailored intervention and prevention strategies to reduce depression and/or smoking for Latino/a youth.'",,,Soto,Daniel,D,,"Institute for Health Promotion and Disease Prevention Research, Keck School of Medicine of the University of Southern California.",eng,,"Research Support, N.I.H., Extramural",,,United States,Am J Orthopsychiatry,0400640,0002-9432,,,,6,0,ppublish,,NIHMS732781
,,,20799062,,2016,1,1,,,0924-3453,,,"School effectiveness and school improvement : an international journal of research, policy and practice",Sch Eff Sch Improv,"b'School climate: perceptual differences between students, parents, and school staff.'",10.1080/09243453.2016.1199436,,"b'Research suggests that school climate can have a great impact on student, teacher, and school outcomes. However, it is often assessed as a summary measure, without taking into account multiple perspectives (student, teacher, parent) or examining subdimensions within the broader construct. In this study, we assessed school climate from the perspective of students, staff, and parents within a large, urban school district using multilevel modeling techniques to examine within- and between-school variance. After adjusting for school-level demographic characteristics, students reported worse perceptions of'",,,Rebok,George W,GW,,"Johns Hopkins Center on Aging and Health, Baltimore, MD, USA.",eng,,Journal Article,,,England,Sch Eff Sch Improv,101696923,0924-3453,,,,0,1,ppublish,,NIHMS832411
,,,26707230,,2016,9,15,,,1879-1972,,,The Journal of adolescent health : official publication of the Society for Adolescent Medicine,J Adolesc Health,"b'School-Based Protective Factors Related to Suicide for Lesbian, Gay, and Bisexual Adolescents.'",S1054-139X(15)00364-X,,"b'This study provided evidence that school protective factors were related to reduced suicidal ideation for LGB adolescents, controlling for risk factors and demographic variables.'",,,Shields,John P,JP,,"ETR Associates, Oakland, California.",eng,,Journal Article,,,United States,J Adolesc Health,9102136,1054-139X,,,,6,0,ppublish,,10.1016/j.jadohealth.2015.09.008
,,,26351260,,2017,6,27,,,1600-9657,,,Dental traumatology : official publication of International Association for Dental Traumatology,Dent Traumatol,"b'Incidence and causes of dental trauma in children living in the county of Vrmland, Sweden.'",10.1111/edt.12218,,"b'The incidence rate for dental trauma has not decreased in the past 20years, and there is an indication that parents and teachers should be more aware of the risks of dental trauma at leisure times and at school as well as during sports and exercise.'",,,Mensah,Tita,T,,"The Clinic of Paediatric Dentistry, Karlstad, Sweden.",eng,,"Research Support, Non-U.S. Gov't",,,Denmark,Dent Traumatol,101091305,1600-4469,,,,6,0,ppublish,,10.1111/edt.12218
,,,26296310,,2016,9,2,,,1573-2770,,,American journal of community psychology,Am J Community Psychol,b'The School Assessment for Environmental Typology (SAfETy): An Observational Measure of the School Environment.',10.1007/s10464-015-9743-x,,"b""School safety is of great concern for prevention researchers, school officials, parents, and students, yet there are a dearth of assessments that have operationalized school safety from an organizational framework using objective tools and measures. Such a tool would be important for deriving unbiased assessments of the school environment, which in turn could be used as an evaluative tool for school violence prevention efforts. The current paper presents a framework for conceptualizing school safety consistent with Crime Prevention through Environmental Design (CPTED) model and social disorganization theory, both of which highlight the importance of context as a driver for adolescents' risk for involvement in substance use and violence. This paper describes the development of a novel observational measure, called the School Assessment for Environmental Typology (SAfETy), which applies CPTED and social disorganizational frameworks to schools to measure eight indicators of school physical and social environment (i.e., disorder, trash, graffiti/vandalism, appearance, illumination, surveillance, ownership, and positive behavioral expectations). Drawing upon data from 58 high schools, we provide preliminary data regarding the validity and reliability of the SAfETy and describe patterns of the school safety indicators. Findings demonstrate the reliability and validity of the SAfETy and are discussed with regard to the prevention of violence in schools.""",,,Johnson,Sarah Lindstrom,SL,,"Johns Hopkins School of Medicine, Baltimore, MD, USA.",eng,,Validation Studies,,,England,Am J Community Psychol,0364535,0091-0562,,,,6,0,ppublish,,10.1007/s10464-015-9743-x
,,,26270276,,2016,12,15,,,1873-3506,,,Journal of school psychology,J Sch Psychol,b'The stability of elementary school contexts from kindergarten to third grade.',S0022-4405(15)00018-7,,"b""The nature and measurement of school contexts have been the foci of interest in community, developmental, and school psychology for decades. In this paper, we tested the stability of six elementary school-context factors over time, using a nationally representative and longitudinal sample of schools from the Early Childhood Longitudinal Study, Kindergarten Class of 1998-1999 (ECLS-K), and systems theories as a conceptual framework. Confirmatory factor analyses and tests of measurement equivalence revealed that six latent factors fit the data equally well across kindergarten, first grade, and third grade: school strain, school safety practices, school academic performance, school instructional resources, positive school climate, and school violence and crime. The factors were highly stable across the early elementary school years, with standardized stability coefficients ranging from .87 to .99 between kindergarten and first grade and from .71 to .98 between the first and third grades. Equivalence in the two sets of stability coefficients was also found across time. Both the magnitude and equivalence of the stability coefficients were robust to the inclusion of five key exogenous school characteristics as covariates in the model. Results suggest that elementary school contexts are remarkably stable over time and shed light on methodological considerations regarding the treatment of school-level measures in analyses that examine links between school context and children's academic and developmental trajectories.""",,,Aber,J Lawrence,JL,,"New York University, USA.",eng,,"Research Support, N.I.H., Extramural",,,United States,J Sch Psychol,0050303,0022-4405,,,,6,0,ppublish,,10.1016/j.jsp.2015.05.002
,,,10902700,,2018,1,6,,,1557-1920,,,Journal of immigrant and minority health,J Immigr Minor Health,b'Individual and Contextual Factors Associated with Immigrant Youth Feeling Unsafe in School: A Social-Ecological Analysis.',10.1007/s10903-015-0242-9,,"b""Despite the increasing proportion of immigrant youth in U.S. school districts, no studies have investigated their perceptions of their school. This study examines factors associated with perceptions of school safety among immigrant youth within individual, family, peer, and school contexts. Data were drawn from Wave II of the Children of Immigrants Longitudinal Study (n=4288) and hierarchical logistic regression analyses were conducted. African-Americans, females, and youth with limited English proficiency were more likely to perceive their school as unsafe. Youth who reported that family cohesion was important and those who had close friends perceived their school as safe. Also, those who experienced illegal activities in school reported feeling unsafe. Assessment and intervention in schools needs to consider individual and contextual factors associated with perceptions of school safety. Additional research is needed to examine individual and contextual factors related to immigrant youths' perceptions of school.""",,,Allen-Meares,Paula,P,,"College of Medicine, University of Illinois at Chicago, East Tower, 808 South Wood Street, 3rd Floor, Room 373 (MC 735), Chicago, IL, 60612, USA.",eng,,Journal Article,,,United States,J Immigr Minor Health,101256527,1557-1912,,,,6,0,ppublish,,10.1007/s10903-015-0242-9
,,,19293941,,2015,7,1,,,1679-9941,,,Adolescencia & saude,Adolesc Saude,b'Health Outcomes of Sexual-Minority Youth in Canada: An Overview.',,,b'Canadian data show that SMY are more likely to experience negative health outcomes than their heterosexual peers. These results are consistent with data from around the world. Recommendations for research and intervention are discussed.',,,Hébert,Martine,M,,"Professeur(e), département de Sexologie, Université du Québec à Montréal, Montréal, Québec, Canada.",eng,,Journal Article,,,Brazil,Adolesc Saude,101532940,1679-9941,,,,0,1,ppublish,,CAMS6265
,,,26032275,,2016,3,17,,,1746-1561,,,The Journal of school health,J Sch Health,b'Aggressive and violent behaviors in the school environment among a nationally representative sample of adolescent youth.',10.1111/josh.12272,,"b'Though some variation within demographic subgroups exists, rates of aggressive and violent behaviors in the context of the school environment continue to persist. Implications for the coordinated prevention of aggressive and violent behaviors among adolescent youth are discussed and recommendations for school-based prevention efforts are identified.'",,,Ruggles,Kelly V,KV,,"Department of Population Health, New York University Langone Medical Center, 227 East 30th Street, 617D, New York, NY 10016. Kelly.Ruggles@nyumc.org.",eng,,Journal Article,,,United States,J Sch Health,0376370,0022-4391,,,,6,0,ppublish,,10.1111/josh.12272
,,,25773324,,2015,12,15,,,1558-0490,,,Child and adolescent psychiatric clinics of North America,Child Adolesc Psychiatr Clin N Am,b'Safety assessment in schools: beyond risk: the role of child psychiatrists and other mental health professionals.',S1056-4993(14)00110-2,,"b""This article presents an overview of a comprehensive school safety assessment approach for students whose behavior raises concern about their potential for targeted violence. Case vignettes highlight the features of 2 youngsters who exemplify those seen, the comprehensive nature of the assessment, and the kind of recommendations that enhance a student's safety, connection, well-being; engage families; and share responsibility of assessing safety with the school.""",,,McMickens,Courtney,C,,"Cambridge Health Alliance, Harvard Medical School, 1493 Cambridge Street, Cambridge, MA 02139, USA.",eng,,Review,,,United States,Child Adolesc Psychiatr Clin N Am,9313451,1056-4993,,,,6,0,ppublish,,10.1016/j.chc.2014.11.001
,,,25642931,,2016,12,15,,,1939-134X,,,Psychological assessment,Psychol Assess,b'Preliminary development of a revised version of the School Climate Measure.',10.1037/pas0000070,,"b'The School Climate Measure (SCM) was developed and preliminarily validated in 2010 and extended upon in 2013 in response to a dearth of psychometrically sound school climate instruments. This study sought to further validate the SCM on a large diverse sample of Arizona public school adolescents (N = 1,643) with two new domains. The eight original SCM domains (Positive Student-Teacher Relationships, School Connectedness, Academic Support, Order and Discipline, Physical Environment, Social Environment, Perceived Exclusion, and Academic Satisfaction) and two newly developed domains (Parental Involvement and Opportunities for Student Engagement) were subjected to psychometric analysis. The sample was randomly split into exploratory and confirmatory halves and subjected to factor analytic and structural equation modeling techniques. Factor analysis confirmed a 10-factor solution (loadings with absolute values > .40). Item factor loadings ranged from .47 to .95. Coefficient alphas ranged from .70 to .92. Fit statistics indicated a good fitting model (2 = 1452.67 [df = 734, p < .01], CFI = .94, TLI = .93, RMSEA = .039). This process eliminated some original SCM items, but the overall SCM increased only from 39 to 42 items with the newly developed domains. This investigation adds to the existing evidence for the SCM and offers support for a more comprehensive version of the SCM. The addition of the Parental Involvement and Opportunities for Student Engagement domains should further enhance the usefulness of the SCM. The SCM can facilitate data-driven decisions and may be incorporated into evidenced-based processes designed to improve important student learning and well-being outcomes.'",,,Zhang,Jianjun,J,,"Department of Biostatistics, School of Public Health, West Virginia University.",eng,,Journal Article,,,United States,Psychol Assess,8915253,1040-3590,,,,6,0,ppublish,,10.1037/pas0000070
